"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITGAX",3.67570929664613e-191,0.435308274759307,0.131,0.015,1.3779499011267e-186
"CD82",5.04758585720897e-190,1.02660721351564,0.655,0.307,1.8922389861505e-185
"CD86",2.23985599594106e-186,0.854530046472932,0.395,0.125,8.39677215758383e-182
"HLA-DRA",1.34007057273404e-182,0.659623770629334,0.998,0.926,5.02365656306537e-178
"RAC2",8.57182251855306e-182,0.884395539172526,0.907,0.713,3.21340482575517e-177
"SCPEP1",4.22736012477709e-181,0.891787675336057,0.573,0.244,1.58475276357643e-176
"SEMA7A",7.42616499159688e-180,0.62359303451691,0.282,0.068,2.78392073204984e-175
"CD19",2.64625342321914e-175,0.897469076674086,0.775,0.433,9.92027483296392e-171
"MYL12A",2.30323138614307e-172,0.823355702010015,0.935,0.784,8.63435382037314e-168
"CAPZB",8.68733502735427e-169,0.885504163173708,0.774,0.485,3.25670815505457e-164
"NCR3",1.29004285227925e-167,0.81832580865126,0.435,0.151,4.83611264462446e-163
"B2M",5.33950063374451e-167,0.481188927442219,0.999,0.999,2.00167199757814e-162
"FCRL5",3.93224166312972e-165,1.0635348998693,0.496,0.213,1.47411875467407e-160
"HOPX",6.80796094599922e-164,1.3015801372922,0.421,0.154,2.55216839943619e-159
"RUNX3",1.37238400341094e-162,0.810793077968745,0.375,0.126,5.14479315198692e-158
"ATP6V0E1",2.2032740213933e-160,0.790927917247397,0.866,0.643,8.2596336513992e-156
"PKIG",8.62566291786579e-159,0.802712807480113,0.595,0.27,3.23358851464953e-154
"MYL6",3.25467793871712e-158,0.777112590813344,0.951,0.851,1.22011366566628e-153
"PTPN1",4.3196917855962e-157,0.814041326459189,0.483,0.199,1.6193660565843e-152
"FUT7",2.04379492830948e-156,0.42423669830414,0.171,0.031,7.66177842724659e-152
"VIM",4.49921186174265e-156,0.982453217654119,0.858,0.627,1.68666454273008e-151
"OAZ1",9.44934239429972e-156,0.622437843872451,0.976,0.942,3.54236947677508e-151
"SUB1",1.04953032119533e-155,1.01052698324837,0.857,0.628,3.93447926809707e-151
"PLD4",1.07690269756987e-155,0.812339704052807,0.349,0.11,4.03709283264992e-151
"MYO1F",8.2173973571324e-152,0.701361093058441,0.349,0.112,3.0805379212418e-147
"LIMK1",7.73620005245666e-151,0.533728265553192,0.221,0.052,2.90014667566495e-146
"DOK1",8.22171858120863e-151,0.613444268017884,0.28,0.077,3.08215786172349e-146
"CMTM6",3.85784788471008e-150,0.979815167117088,0.619,0.31,1.44623001502011e-145
"ARPC3",4.12841127520794e-145,0.630326752839081,0.954,0.846,1.54765881884995e-140
"HLA-DRB1",2.32247075425962e-144,0.704018226147018,0.987,0.92,8.70647836356845e-140
"GPR137B",6.70391560001083e-143,0.450166737553789,0.188,0.04,2.51316388013206e-138
"GRN",1.45967691750075e-142,1.03853569212855,0.579,0.307,5.47203682832682e-138
"MOB1A",1.0961367288085e-140,0.868222086068148,0.628,0.333,4.10919736895732e-136
"TPI1",4.30659303452469e-140,0.915182295560191,0.772,0.517,1.61445559678262e-135
"MX1",5.7303553914366e-139,0.837160183772541,0.537,0.25,2.14819562914175e-134
"SEMA4D",5.84586172571903e-138,0.663563476904569,0.309,0.098,2.19149664373755e-133
"THEMIS2",4.52596860521658e-136,0.699864969148646,0.381,0.145,1.69669511072359e-131
"ADAM8",1.05271174087875e-134,0.578470103165508,0.286,0.085,3.94640577420624e-130
"SYNGR1",1.26948671990125e-134,0.716103608137097,0.266,0.078,4.75905181556581e-130
"ARL6IP5",2.90240297681673e-133,0.762021760943574,0.776,0.496,1.08805282794906e-128
"ZYX",1.93410484707162e-132,0.712626497936209,0.328,0.112,7.25057225070209e-128
"IFI30",9.39700325026914e-130,0.694110800147963,0.317,0.106,3.52274857846089e-125
"IFNGR1",1.12915624527858e-129,0.731392155080231,0.388,0.147,4.23298093230035e-125
"CD74",1.76090317334501e-129,0.512108705944543,1,0.993,6.60127381623577e-125
"VOPP1",3.07820487730369e-129,0.785056698556664,0.594,0.316,1.15395744440361e-124
"TPM4",2.28094781836905e-128,0.860123706073654,0.553,0.286,8.55081718150188e-124
"GSTK1",1.83124115492234e-127,0.777655760676592,0.739,0.475,6.86495684157285e-123
"LAPTM5",9.61802276761076e-127,0.650270981188683,0.967,0.86,3.60560437512192e-122
"IL18BP",1.61093501839509e-126,0.519289495484239,0.168,0.035,6.03907319695951e-122
"PARP15",2.32055262894108e-126,0.612515560192935,0.282,0.085,8.69928769537431e-122
"LCP1",5.78095028869932e-126,0.729497336804346,0.718,0.412,2.1671626442276e-121
"TFEB",9.13661673167793e-126,0.644810718008012,0.412,0.162,3.42513488037142e-121
"HLA-DMA",3.66120078307697e-125,0.622624406665814,0.927,0.744,1.37251094955989e-120
"ZEB2",2.21088059119405e-124,0.633320633201549,0.321,0.107,8.28814916026825e-120
"ARPC1B",2.6181278551958e-124,0.922672039719048,0.772,0.579,9.81483770355801e-120
"CORO1A",1.64454811282788e-122,0.633037933072888,0.952,0.821,6.16508196536916e-118
"UQCRH",3.05452042693611e-122,0.871906956471059,0.856,0.697,1.14507861764981e-117
"SCIMP",1.31375783664348e-121,0.636947346760425,0.472,0.196,4.92501537800907e-117
"BHLHE41",3.93816122221405e-121,0.644573559118928,0.292,0.098,1.4763378789836e-116
"ZBTB32",1.44408001275809e-120,0.506334962155419,0.199,0.05,5.41356715182754e-116
"ITGB2",2.34080606727248e-120,0.749093757449684,0.627,0.346,8.77521378499109e-116
"CLIP2",5.0280477300457e-120,0.339684333159368,0.119,0.02,1.88491453303953e-115
"TRABD",4.07125282381047e-117,0.825455152169982,0.536,0.285,1.52623125859007e-112
"HLA-E",8.21857980476695e-117,0.540413145751503,0.971,0.93,3.08098119721103e-112
"PREX1",1.94579386745538e-113,0.472589498787722,0.228,0.065,7.29439205031672e-109
"PLGRKT",8.45325776049728e-113,0.610748448351545,0.295,0.103,3.16895726925522e-108
"PYCARD",2.1899566750649e-112,0.745065749105342,0.519,0.268,8.20970958348329e-108
"EBI3",5.92437684079689e-112,0.418774412738937,0.142,0.029,2.22093039007794e-107
"SLC4A7",4.52472824792745e-110,0.477801737197941,0.224,0.064,1.69623012558304e-105
"POU2F2",1.42140680430284e-109,0.75359489161701,0.723,0.468,5.32856982797048e-105
"CD68",3.58862626096452e-109,0.503896068663741,0.257,0.082,1.34530421271038e-104
"HLA-A",2.52314674358565e-108,0.589082498843281,0.954,0.953,9.45877251235389e-104
"RFTN1",3.4415938310565e-108,0.544047702998236,0.381,0.152,1.29018469538646e-103
"ADGRG5",2.26922434196869e-107,0.488344514013629,0.211,0.061,8.50686821317223e-103
"TLN1",5.13400039398098e-106,0.663820757705297,0.434,0.198,1.92463406769559e-101
"PSMB9",4.54218917788547e-105,0.680079840150711,0.831,0.614,1.70277587900571e-100
"PKM",5.99622179521075e-105,0.744541148487394,0.712,0.475,2.24786362658861e-100
"LITAF",3.2093727636371e-104,0.743946417912039,0.598,0.34,1.20312966163228e-99
"COL9A2",1.38430523781324e-102,0.365475568311454,0.141,0.031,5.18948347551426e-98
"STAMBPL1",1.87566235237237e-102,0.48076375838841,0.201,0.057,7.03148302657353e-98
"COQ2",4.27673894784051e-102,0.313613780083164,0.14,0.03,1.60326389676645e-97
"DBI",4.40763675470629e-102,0.763794186277502,0.697,0.47,1.65233486660429e-97
"LDLRAD4",8.03847958802517e-102,0.601672558078658,0.289,0.102,3.01346522795888e-97
"ZDHHC21",1.07801599055082e-101,0.516905703633528,0.285,0.1,4.04126634537693e-97
"SH3BP5",1.46312448532364e-101,0.62991178526785,0.451,0.21,5.48496107058128e-97
"HLA-DRB5",2.46900861263426e-101,0.740014696668408,0.839,0.636,9.25581948704333e-97
"MGAT4A",2.94256385618817e-100,0.531530765791118,0.306,0.114,1.10310833840782e-95
"ARHGDIB",3.86102959199453e-99,0.538324858471618,0.939,0.851,1.44742277344691e-94
"CD96",2.86747680492975e-98,0.524756325457557,0.231,0.074,1.07495970463206e-93
"MS4A7",6.38729072857758e-98,0.487421973760758,0.28,0.097,2.39446754832916e-93
"TPM3",1.09601238736039e-97,0.684968319251206,0.776,0.56,4.10873123773663e-93
"PRR13",1.46816017569549e-97,0.646099776704858,0.774,0.554,5.50383886664726e-93
"PTPN6",1.50873554728663e-97,0.646785785434817,0.729,0.462,5.6559478196681e-93
"IFITM2",2.23202994039279e-97,0.779867284453533,0.802,0.572,8.36743384054451e-93
"LIMD2",3.4804153019999e-97,0.611675926493098,0.896,0.728,1.30473808841372e-92
"ABI3",5.20685629120384e-97,0.63476547983569,0.367,0.157,1.95194628644649e-92
"PTAFR",7.58410832378094e-97,0.375082668609419,0.151,0.036,2.843130528419e-92
"ITGB2-AS1",8.72817150929968e-97,0.562228064256267,0.277,0.098,3.27201693540626e-92
"BRK1",3.46584724932446e-96,0.656600889445911,0.76,0.546,1.29927681682675e-91
"SCAMP2",4.89882281443665e-96,0.665825065816652,0.45,0.227,1.83647069667601e-91
"SMCO4",1.26852901223189e-95,0.538769645449584,0.2,0.061,4.75546156105491e-91
"RGS10",2.37662171335396e-95,0.653062049840394,0.454,0.226,8.90947947902132e-91
"TAP1",5.28165653627148e-95,0.675390213392383,0.537,0.298,1.97998740231745e-90
"BATF",6.45425003021855e-95,0.550520838686072,0.271,0.098,2.41956925132833e-90
"LAT2",7.17835952708957e-95,0.633219117076975,0.638,0.361,2.69102341951534e-90
"C10orf54",1.51182096048528e-94,0.646983715984441,0.268,0.1,5.66751441666722e-90
"TYMP",5.87906048045981e-94,0.792482746000126,0.563,0.325,2.20394219291478e-89
"RAB33A",2.99967905004108e-93,0.360345730535672,0.167,0.044,1.1245196822794e-88
"GPR183",2.95645949852248e-92,0.855144285793455,0.567,0.325,1.10831753680611e-87
"PPP1R18",3.96485404524327e-92,0.625869276515129,0.566,0.315,1.4863444844808e-87
"CMTM7",1.01332863669702e-91,0.632164434797155,0.404,0.189,3.79876639324979e-87
"PTMA",1.21373404943892e-91,0.443204217034684,0.999,0.991,4.55004620453661e-87
"PEA15",7.7165815467965e-91,0.529559780551255,0.283,0.107,2.89279209026307e-86
"SLC16A3",7.86470884233232e-90,0.580825929719915,0.241,0.086,2.94832205081354e-85
"CD53",8.25489056256394e-90,0.613552200644776,0.862,0.695,3.09459337409397e-85
"HSH2D",3.8532059303848e-89,0.646262353441131,0.496,0.267,1.44448983918265e-84
"IVD",5.55475717684637e-89,0.407250478799191,0.198,0.06,2.08236737045617e-84
"PLEKHJ1",2.1834270179554e-88,0.627893409759932,0.494,0.263,8.1852312049112e-84
"RASSF2",3.14667492115081e-88,0.462126460460469,0.247,0.086,1.17962549444102e-83
"SYK",2.50522928101731e-87,0.658810164611517,0.415,0.199,9.39160352867768e-83
"RNASET2",5.21481236368452e-87,0.65400756167423,0.78,0.578,1.95492885889805e-82
"FAM49B",7.62216936703617e-87,0.616028794247534,0.627,0.385,2.85739885231452e-82
"ARID5A",7.82940796482813e-87,0.536853840983441,0.329,0.14,2.93508845785477e-82
"IGFLR1",1.28133098903401e-86,0.602572136254995,0.264,0.1,4.80345361169071e-82
"PPP1CA",1.31191813429662e-86,0.595260841786734,0.731,0.523,4.91811870185117e-82
"PRDX1",3.01187222803342e-86,0.644531228587746,0.745,0.52,1.12909066084517e-81
"FADS3",4.2827592264474e-86,0.485463885108147,0.308,0.121,1.6055207788106e-81
"ACTR3",9.65501619615501e-86,0.608915399040976,0.753,0.515,3.61947247161459e-81
"VASP",2.21671175321555e-85,0.610664240547785,0.605,0.357,8.31000902045445e-81
"CTSD",6.98139032290659e-85,0.924424469215798,0.354,0.168,2.61718360425122e-80
"CTSA",9.85190679404221e-85,0.671358695978686,0.387,0.185,3.69328281895054e-80
"NEK6",1.26817368329093e-84,0.392722893833083,0.226,0.076,4.75412950392103e-80
"TCIRG1",2.78291529299298e-84,0.619752077398237,0.354,0.163,1.04325928503721e-79
"EVI2A",6.55193289497464e-84,0.57800999852941,0.411,0.198,2.45618860366809e-79
"TSEN54",1.87675150904715e-83,0.42323366717908,0.196,0.062,7.03556605711594e-79
"SLC2A3",2.28461798537675e-83,0.573490095746755,0.504,0.262,8.56457590358036e-79
"RGS19",3.09196942256393e-83,0.608642888238349,0.605,0.36,1.15911749713077e-78
"SRGN",1.00559453037902e-82,0.745485926969915,0.645,0.415,3.76977277548487e-78
"DIAPH1",1.05565995414342e-82,0.483753161032422,0.27,0.104,3.95745803609286e-78
"CNN2",9.37465066364824e-82,0.663584428825731,0.596,0.358,3.51436904078845e-77
"GBP1",1.36702296782033e-81,0.407942311877225,0.216,0.072,5.12469570176485e-77
"TWF2",2.31095841820783e-81,0.579464540236577,0.415,0.206,8.66332091817753e-77
"WSB1",4.72446228114416e-81,0.630686187847791,0.559,0.326,1.77110641995532e-76
"FLNA",1.02115646133084e-80,0.55775631790329,0.312,0.131,3.82811134223705e-76
"PIKFYVE",1.8140605041247e-80,0.440025132435795,0.248,0.09,6.80055001786267e-76
"ZMIZ1",3.62247677765068e-80,0.301926843756139,0.131,0.032,1.35799409440569e-75
"RHOG",4.12931054571781e-80,0.600794344458722,0.562,0.329,1.54799593737869e-75
"CD164",1.08554390765732e-79,0.659734378625393,0.63,0.409,4.06948700102575e-75
"EGR2",1.50453967481815e-79,0.384313308805215,0.114,0.025,5.64021833295829e-75
"CAP1",3.41092941410042e-79,0.603867891483138,0.701,0.483,1.27868921875797e-74
"FIBP",3.12078996987275e-78,0.557808759388595,0.422,0.216,1.1699217439059e-73
"CRIP1",4.87696204396621e-78,0.603445607602659,0.57,0.34,1.82827553104205e-73
"HLA-C",6.06773652210168e-78,0.435502503353373,0.985,0.972,2.27467306740548e-73
"ACAP1",6.80889740660367e-78,0.563068684300341,0.728,0.507,2.55251945978758e-73
"CTSZ",7.99597212909061e-78,0.603946597523179,0.434,0.226,2.99753003175349e-73
"SPIB",9.80205746571483e-78,0.619159489543895,0.495,0.266,3.67459530274718e-73
"MEF2A",2.56602106862606e-77,0.555939669596486,0.312,0.135,9.61949978206539e-73
"REEP5",2.74808370368277e-77,0.647231790082022,0.625,0.406,1.0302016188366e-72
"MYH9",4.19304749170383e-77,0.546055753829126,0.427,0.213,1.57188964368993e-72
"CTSC",8.77269925682434e-77,0.521306364727016,0.333,0.152,3.28870949739831e-72
"NCF4",9.80418842430508e-77,0.604268926889734,0.494,0.28,3.67539415650349e-72
"SERPINB1",1.34218066445874e-76,0.562612920733242,0.483,0.267,5.03156687492293e-72
"MTHFD2",2.40546656888112e-76,0.67873987691345,0.295,0.132,9.01761307342155e-72
"SP140",4.99565119086408e-76,0.556390593184607,0.469,0.249,1.87276971843113e-71
"ARPC4",1.04935231312415e-75,0.630404064308093,0.608,0.39,3.9338119514398e-71
"PLEKHO1",1.5365044899474e-75,0.48914535964941,0.363,0.168,5.76004803191481e-71
"ANXA4",3.73075328245621e-75,0.388777494538766,0.202,0.068,1.39858479052719e-70
"LPXN",3.80553014854995e-75,0.561570949004821,0.443,0.235,1.4266171420884e-70
"GDI2",7.59331524582075e-74,0.575562786284164,0.692,0.49,2.84658201935328e-69
"PARP9",1.04634446404384e-73,0.434467279807801,0.254,0.099,3.92253612680755e-69
"PTPN18",1.40145359187954e-73,0.482597000529953,0.355,0.164,5.25376922523802e-69
"SUMO2",3.60077006855197e-73,0.53160491060577,0.861,0.721,1.34985668329876e-68
"DHRS9",4.47181591227852e-73,0.424657165250265,0.156,0.046,1.67639434919497e-68
"RAB11FIP1",5.28572210332273e-73,0.466023120065509,0.323,0.142,1.98151150209362e-68
"KIAA1551",5.67340679606411e-73,0.616544242266198,0.407,0.206,2.12684673970851e-68
"PML",8.81015428247981e-73,0.377369297164982,0.223,0.081,3.30275063741603e-68
"NAPSA",1.30972011767563e-72,0.770426096754241,0.214,0.077,4.9098787771424e-68
"HCLS1",1.31814907716873e-72,0.577967396141117,0.664,0.453,4.94147726049013e-68
"GABARAPL2",1.56186858405174e-72,0.675411572665955,0.596,0.401,5.85513294789315e-68
"WDR1",2.02374344686992e-72,0.578836977963485,0.507,0.293,7.58660943362594e-68
"HHEX",3.77864061726532e-72,0.489200439979432,0.423,0.206,1.41653679460042e-67
"GPSM3",4.68631859388874e-72,0.540220730009445,0.826,0.661,1.75680711447701e-67
"CD44",4.71471848228774e-72,0.58140130541208,0.714,0.505,1.76745366464003e-67
"PGAM1",5.23231357943856e-72,0.613432253751434,0.547,0.346,1.96148971465993e-67
"IVNS1ABP",8.11328792012791e-72,0.491814659111677,0.221,0.083,3.04150937549755e-67
"COX5A",1.06076929588189e-71,0.653257930994132,0.648,0.443,3.97661193640205e-67
"BCAS4",1.75875936322912e-71,0.486401883464872,0.542,0.297,6.59323710087332e-67
"CALHM2",2.13891425302734e-71,0.313335414787555,0.136,0.037,8.01836175174888e-67
"PDLIM7",2.182840613167e-71,0.355448501708985,0.151,0.044,8.18303289064045e-67
"ARHGAP9",3.89082143120021e-71,0.527967119084607,0.436,0.226,1.45859113812834e-66
"TRAPPC1",4.93488149155278e-71,0.531856982152531,0.691,0.488,1.84998837355331e-66
"FCRLA",6.91556807437985e-71,0.55924599827244,0.629,0.389,2.59250815972352e-66
"FAM49A",4.38460769635909e-70,0.450578840962439,0.249,0.1,1.64370173321109e-65
"IRF2BP2",4.70101953750766e-70,0.513248983380459,0.3,0.134,1.76231820422087e-65
"PRELID1",8.76032969753385e-70,0.595044064379721,0.682,0.489,3.28407239701149e-65
"DBNL",2.35694642033913e-69,0.503799391392297,0.601,0.369,8.83572074056732e-65
"ITGB7",4.94301477932725e-69,0.505366486964522,0.348,0.168,1.8530373804742e-64
"SYNGR2",7.43235227937594e-69,0.572631787568573,0.744,0.544,2.78624022249245e-64
"TSPAN33",9.13214737797009e-69,0.3708171656483,0.224,0.083,3.42345940905343e-64
"SMC6",1.04567233609618e-68,0.481994086135159,0.294,0.127,3.92001645355735e-64
"RAB29",2.25564638818559e-68,0.424714686063116,0.259,0.105,8.45596718003014e-64
"RABGAP1L",2.7282268159337e-68,0.478015643295802,0.332,0.155,1.02275766875722e-63
"IRF5",4.0890277240104e-68,0.332229223534363,0.171,0.055,1.53289471317702e-63
"MEF2C",1.94388457869754e-67,0.575150776695065,0.796,0.616,7.28723450862134e-63
"TLR10",2.34223852363769e-67,0.485689065920585,0.445,0.232,8.78058377741298e-63
"PLXNC1",4.05796348615506e-67,0.277152464449663,0.104,0.025,1.52124935168981e-62
"CXXC1",5.34555146770383e-67,0.478846105819057,0.27,0.116,2.00394033421281e-62
"GALNT1",6.28336637424471e-67,0.338354963517946,0.185,0.064,2.35550838637686e-62
"PPP1R16B",1.0418044116092e-66,0.392489397760776,0.184,0.063,3.90551637824059e-62
"HIGD2A",1.93757322157454e-66,0.567477794859111,0.706,0.523,7.26357449303865e-62
"TBC1D10C",2.60726149874098e-66,0.530052876066339,0.613,0.392,9.7741019064802e-62
"VAMP5",3.37609697453673e-66,0.557919543785804,0.325,0.159,1.26563123381433e-61
"FAS",1.32830109953131e-65,0.405298059751661,0.152,0.048,4.97953516192299e-61
"ARF5",1.89623036388562e-65,0.551486933009297,0.488,0.281,7.10858838813441e-61
"ID3",3.66424630843268e-65,0.692430080795341,0.404,0.211,1.37365265610524e-60
"DDIT4",5.51919717875063e-65,0.759950496293498,0.521,0.324,2.06903663837004e-60
"SEPT6",9.93139043004506e-65,0.5169831003273,0.656,0.442,3.72307964441529e-60
"FERMT3",1.39170470151133e-64,0.509223608906472,0.43,0.234,5.21722258502566e-60
"UBE2N",2.24911241695323e-64,0.522613869894353,0.609,0.392,8.43147262867425e-60
"WDFY4",1.39049789411513e-63,0.384102099322906,0.22,0.084,5.21269850545879e-59
"IRF7",1.43873798592368e-63,0.600301944827479,0.464,0.277,5.39354096163067e-59
"FCGR2B",1.45618385167449e-63,0.547071126720555,0.425,0.238,5.45894202315734e-59
"SESN3",2.89379136112647e-63,0.37850646688464,0.231,0.09,1.08482450545909e-58
"PPM1M",3.74746755768676e-63,0.309707246023037,0.168,0.057,1.40485063802561e-58
"CIB1",5.85032224122142e-63,0.548065449474319,0.674,0.475,2.19316880178909e-58
"NT5C",6.2067775204839e-63,0.524427456174975,0.493,0.287,2.326796756879e-58
"MT1F",6.29322407140387e-63,0.377290938350858,0.179,0.064,2.35920383988788e-58
"EPSTI1",9.52964755286924e-63,0.498498010659668,0.349,0.174,3.57247427461962e-58
"LRRK2",9.64537046950921e-63,0.335956030318281,0.151,0.047,3.61585648160961e-58
"C9orf16",2.97038535186635e-62,0.542595368078027,0.614,0.432,1.11353806070766e-57
"UQCR11",3.14050796131276e-62,0.500051569291207,0.798,0.651,1.17731362453693e-57
"HMGA1",3.37317477238551e-62,0.510793564683489,0.545,0.34,1.26453575867188e-57
"FXYD5",4.07275051354648e-62,0.527036770696138,0.83,0.681,1.52679271251831e-57
"BHLHE40",7.97700000025153e-62,0.397641656752923,0.159,0.053,2.99041776009429e-57
"IFI44L",9.05542855914508e-62,0.565955456009025,0.292,0.133,3.39469905825231e-57
"NOP10",2.00150159744011e-61,0.547844324633454,0.619,0.425,7.50322918848348e-57
"LTA",2.23166104865196e-61,0.484436788693308,0.194,0.071,8.36605093918648e-57
"ADGRE5",4.63022656252071e-61,0.503104568146562,0.34,0.171,1.73577933375776e-56
"CTSB",4.69075083638356e-61,0.483116990238105,0.353,0.184,1.75846867354347e-56
"VDAC1",8.23226680756463e-61,0.54763389717867,0.48,0.289,3.08611218081983e-56
"PGLS",1.08651143942631e-60,0.506002339913209,0.478,0.277,4.07311408412134e-56
"ISG15",1.18824483202231e-60,0.654868643876318,0.503,0.311,4.45449222628525e-56
"UBE2A",1.37025095056025e-60,0.507012484735989,0.382,0.206,5.13679676346025e-56
"DDAH2",2.64694361915242e-60,0.469680540035668,0.368,0.186,9.92286223947859e-56
"UGCG",3.05157919385341e-60,0.424549171730567,0.24,0.1,1.14397600819177e-55
"MCM5",3.52420192018281e-60,0.423999700986871,0.366,0.186,1.32115281583813e-55
"DOCK10",4.20777236247634e-60,0.368851934376804,0.214,0.083,1.57740970324513e-55
"TTC39C",4.32354152247274e-60,0.342375356171259,0.215,0.084,1.62080924594458e-55
"ENO1",9.77802630959758e-60,0.621108566287213,0.691,0.524,3.66558650294194e-55
"PTPN7",1.28763775301377e-59,0.518622062148558,0.423,0.239,4.82709640849804e-55
"FBXO6",1.98705352745219e-59,0.323483320720864,0.174,0.062,7.44906626371278e-55
"DRAP1",3.20004303521169e-59,0.552743370175852,0.578,0.386,1.19963213304016e-54
"NEAT1",3.69212326129284e-59,0.56491372092971,0.636,0.434,1.38410316819346e-54
"BANK1",4.90387401848117e-59,0.452736675035496,0.743,0.505,1.83836429204822e-54
"ILK",6.3276322021638e-59,0.453477382287924,0.289,0.135,2.37210275994717e-54
"YWHAZ",1.17020361037818e-58,0.466468188333199,0.753,0.57,4.38685929458572e-54
"NDUFS5",1.32939332715618e-58,0.544185724344948,0.614,0.439,4.9836297048431e-54
"LPIN1",3.64634392066168e-58,0.434801153304156,0.304,0.146,1.36694140897765e-53
"MCOLN2",5.38251749995399e-58,0.320298460425456,0.145,0.047,2.01779816038275e-53
"MYL12B",6.9787505423472e-58,0.485131849882402,0.774,0.623,2.61619400331512e-53
"MT-CO1",9.33072493396229e-58,0.421659837418397,0.987,0.989,3.49790216324378e-53
"AKAP11",1.72858007163684e-57,0.347481457174014,0.163,0.057,6.48010097255219e-53
"STK17B",1.80893945162182e-57,0.520252526807611,0.684,0.489,6.7813522162399e-53
"LGMN",2.43531615925507e-57,0.424202427295977,0.185,0.071,9.12951321781542e-53
"BCAR3",2.79119745446822e-57,0.316918936739017,0.144,0.047,1.04636410173105e-52
"COX6B1",3.20839856969033e-57,0.446622082907837,0.818,0.699,1.20276445580551e-52
"TMEM131",3.93076142583486e-57,0.342243366884867,0.187,0.07,1.47356384331697e-52
"IL16",8.06474357324219e-57,0.541521986391608,0.552,0.36,3.02331107073703e-52
"ATP6V0D1",1.34699676793117e-56,0.482025160591763,0.391,0.217,5.04962148362037e-52
"PLCG2",1.58320261304914e-56,0.670474007580048,0.453,0.265,5.93510995579863e-52
"MTPN",2.14857993767322e-56,0.441190131290656,0.476,0.277,8.05459647034936e-52
