"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZFP36L1",9.36861399567714e-64,0.930983728000679,0.694,0.522,3.51210601469945e-59
"HLA-E",8.89486442082574e-63,0.461220015814644,0.958,0.931,3.33450677407915e-58
"YPEL5",9.98542578795669e-63,0.955024671964618,0.553,0.385,3.7433364193892e-58
"ZBTB10",8.76064822845217e-59,0.507461949070993,0.169,0.052,3.28419180788215e-54
"RP11-160E2.6",4.71423197609789e-58,0.827330493972301,0.233,0.093,1.76727128319958e-53
"HLA-A",6.70392595362063e-58,0.432891175244757,0.971,0.952,2.5131677614933e-53
"PMAIP1",7.49785290945497e-57,0.931597874295172,0.451,0.265,2.81079509869648e-52
"DDX3X",7.31877283136644e-56,0.915814729490884,0.423,0.25,2.74366155902265e-51
"TCOF1",5.17648373319023e-55,0.997084266743151,0.331,0.165,1.94056022189835e-50
"BTG2",1.15646368870718e-51,0.88527759343572,0.563,0.411,4.33535107622546e-47
"HLA-DRB5",2.51719582931624e-49,0.577555923575331,0.801,0.64,9.43646372494071e-45
"CYCS",5.6409050325213e-49,0.87381589445997,0.558,0.429,2.11466247859158e-44
"SAT1",7.19369814383185e-49,0.769372347682701,0.755,0.646,2.69677356015969e-44
"HLA-DRA",1.22068562792266e-45,0.366481951159494,0.997,0.927,4.57610628195646e-41
"RP1-313I6.12",3.34565196385112e-45,0.749599564796928,0.261,0.122,1.25421800820851e-40
"ADGRE5",5.70461154721621e-45,0.804062522281647,0.321,0.173,2.13854477682041e-40
"MT-CO1",1.52974193985647e-43,0.358589510508434,0.997,0.988,5.73469658413393e-39
"LDLRAD4",3.37894002960729e-43,0.629044697092067,0.236,0.106,1.26669703829918e-38
"GPR183",4.31626911789211e-43,0.922809374492109,0.484,0.33,1.6180829669154e-38
"CCNL1",1.30000800066956e-42,0.769337505681173,0.548,0.418,4.87346999291004e-38
"HLA-DQA1",1.42271130346242e-41,0.408804922294109,0.92,0.801,5.33346013441993e-37
"YWHAZ",5.61489077964655e-41,0.599412866850563,0.68,0.575,2.1049102554739e-36
"BTG1",2.42935721041899e-39,0.431487875533068,0.952,0.914,9.1071743104187e-35
"CD74",4.5817829997299e-39,0.364286997673083,1,0.993,1.71761881093874e-34
"NFKBIZ",5.6192322952981e-39,0.62755947017611,0.238,0.115,2.10653780286135e-34
"HSPA8",9.86946901985362e-39,0.568611141649946,0.775,0.696,3.69986654616272e-34
"NEAT1",2.79611972423654e-35,0.621030432236658,0.566,0.438,1.04820936222179e-30
"CLECL1",3.10382133905208e-35,0.558957955719842,0.339,0.197,1.16356054358384e-30
"MALAT1",3.66022037194385e-35,0.347550343880402,1,0.992,1.37214341303431e-30
"LMNA",3.87430387822139e-35,1.31286067586179,0.221,0.112,1.45239903786763e-30
"CD44",6.05897618046043e-35,0.63433621235704,0.62,0.511,2.27138899053101e-30
"IDS",6.99520695781565e-35,0.71833287955203,0.458,0.327,2.62236318434593e-30
"RSRP1",7.51216575320196e-35,0.701817186120772,0.531,0.412,2.81616069756035e-30
"HSP90AB1",1.07099671697846e-34,0.512911355828198,0.777,0.704,4.01495249260886e-30
"YME1L1",1.54052497967836e-34,0.688718672048341,0.335,0.205,5.77512004381824e-30
"GADD45B",5.80534780998815e-32,1.0511355683412,0.388,0.269,2.17630878700836e-27
"TUBB4B",9.55917652513428e-32,0.833352837845913,0.285,0.169,3.58354409574234e-27
"ATF3",8.4954551598133e-31,0.569095693732101,0.11,0.039,3.18477623031081e-26
"HLA-C",4.06841756983242e-30,0.268493697533372,0.978,0.973,1.52516837857878e-25
"HLA-DPA1",1.06650664121437e-29,0.327370568236434,0.987,0.932,3.99812009658443e-25
"SRSF7",1.07368097130132e-29,0.626452415112349,0.619,0.529,4.02501522521437e-25
"REL",2.75002017453779e-29,0.804817340316358,0.49,0.375,1.03092756303073e-24
"ZFP36L2",1.15332961949951e-28,0.600802900561069,0.69,0.609,4.32360207757975e-24
"ACTB",1.74299325187431e-28,0.300522190672856,0.995,0.985,6.53413310262641e-24
"AREG",4.59941974331001e-28,0.625051230697683,0.214,0.111,1.72423047337206e-23
"AC020916.1",6.28047752848116e-28,0.537413673301103,0.102,0.036,2.35442541587702e-23
"IRF8",2.61104193074577e-27,0.457804368609355,0.617,0.48,9.78827398997975e-23
"CMTM6",4.34150828822402e-27,0.527832298432154,0.439,0.319,1.62754462708942e-22
"RHOB",8.30723382998236e-27,0.652541040273286,0.292,0.178,3.11421581818379e-22
"CD82",9.94001949162269e-27,0.576331477945995,0.445,0.318,3.72631450701951e-22
"KMT2E-AS1",1.85504369418981e-26,0.492869488196163,0.199,0.102,6.95418780077876e-22
"ITGB1",2.16439617258834e-26,0.742922806923472,0.387,0.273,8.11388837179915e-22
"MEPCE",1.06979694161135e-25,0.368580206735874,0.129,0.055,4.01045477471263e-21
"CRIP1",1.16476654837282e-25,0.663445707824615,0.461,0.346,4.36647683654002e-21
"TNFAIP3",1.53624392280007e-25,0.531524827228694,0.208,0.111,5.75907121779289e-21
"RP11-386I14.4",5.31014913454037e-25,1.06837397670008,0.325,0.218,1.99066870755649e-20
"ARL4A",7.61907273113477e-25,0.552425660098254,0.26,0.152,2.8562379854478e-20
"SRGN",8.34336827972484e-25,0.631246903339063,0.521,0.422,3.12776190070325e-20
"IFRD1",1.56063257729331e-24,0.581795541720473,0.257,0.155,5.85049940575718e-20
"MARCKS",2.19955626704623e-24,0.617033075603493,0.262,0.159,8.24569653390289e-20
"COCH",1.38241590022779e-23,0.383405869241655,0.142,0.065,5.18240072677394e-19
"SKIL",1.46446766075829e-23,0.574298130190112,0.288,0.18,5.48999636665069e-19
"DNAJA1",1.97058253626535e-23,0.756005748801754,0.387,0.289,7.38731981195156e-19
"CDKN1A",2.42263550586943e-23,0.59477840544572,0.22,0.126,9.08197598440333e-19
"MS4A1",5.50180853306379e-23,0.267656113940133,0.941,0.784,2.06251798287495e-18
"RP5-887A10.1",1.55198762870063e-22,0.500892806461107,0.208,0.112,5.81809122247291e-18
"TRA2A",5.08076758228617e-22,0.585502394863195,0.358,0.254,1.90467815124744e-17
"TMEM107",1.31881130631072e-21,0.674106389857194,0.237,0.147,4.94395982509764e-17
"CD99",5.10313892599226e-21,0.543757779047254,0.581,0.515,1.91306472057598e-16
"RNU12",7.27807344186868e-21,0.369894115581933,0.107,0.046,2.72840417188773e-16
"VIM",1.4947457611608e-20,0.347088861315495,0.74,0.633,5.60350290943962e-16
"PPP1R15B",1.97283235687415e-20,0.379178460165041,0.123,0.056,7.39575393944982e-16
"SCIMP",2.28966095796187e-20,0.491697913167059,0.311,0.204,8.58348099920746e-16
"SRSF5",2.54956948624448e-20,0.418755796843914,0.732,0.691,9.55782609003332e-16
"MIDN",1.08245459332639e-19,0.535439417554401,0.208,0.123,4.05790577946195e-15
"DDX21",1.48391649057939e-19,0.555300461135355,0.375,0.282,5.56290613988402e-15
"HSP90AA1",3.35325587911941e-19,0.276049895843853,0.702,0.64,1.25706856396429e-14
"BANK1",3.41198533914371e-19,0.375937662963982,0.635,0.511,1.27908506393819e-14
"TRA2B",4.69074545306507e-19,0.557644216265863,0.514,0.442,1.75846665544503e-14
"EIF4A2",6.3558074614214e-19,0.389907601632665,0.715,0.686,2.38266510113765e-14
"RBM39",8.68619566870273e-19,0.431930948184735,0.634,0.581,3.25628103228328e-14
"SLC2A3",1.26696295648481e-18,0.548831075562302,0.369,0.269,4.74959073127024e-14
"MT-CO2",3.07693320817147e-18,0.301430139818902,0.994,0.99,1.15348072107932e-13
"NAPSA",4.31583942522904e-18,0.542017190482606,0.155,0.081,1.61792188372986e-13
"CD24",1.09394431121044e-17,0.484929161958356,0.41,0.302,4.10097843386571e-13
"RGS1",2.46021508921202e-17,0.721462968009531,0.5,0.4,9.22285432643801e-13
"SYNGR2",2.98113054551218e-17,0.603376159753952,0.59,0.551,1.1175662189016e-12
"TEX9",1.00089550094889e-16,0.370628685101708,0.139,0.073,3.7521570539572e-12
"CD55",1.43894716867236e-16,0.582453488966485,0.361,0.276,5.39432514591894e-12
"DUSP4",2.09608943603601e-16,0.547920706022794,0.151,0.083,7.85782007781179e-12
"CAPG",4.0897641665283e-16,0.447693507540027,0.41,0.316,1.53317079074813e-11
"HNRNPA2B1",4.26536641125971e-16,0.327436882103465,0.772,0.753,1.59900056025304e-11
"KLF10",6.40479107842319e-16,0.399133639469965,0.135,0.073,2.40102807947929e-11
"CD70",1.47897180680595e-15,0.511798312653006,0.137,0.074,5.54436950935414e-11
"AHNAK",1.75703100400358e-15,0.541286327778701,0.227,0.15,6.58675782780862e-11
"RP11-489E7.4",2.11178637582039e-15,0.374502257885109,0.13,0.069,7.91666476567546e-11
"ZC3H12A",3.0684940789088e-15,0.379489149559314,0.134,0.072,1.15031706030133e-10
"LINC00936",3.52639373260499e-15,0.488599697727025,0.224,0.147,1.32197448247896e-10
"SERPINB9",4.29849043187122e-15,0.414755383923845,0.204,0.128,1.61141809309988e-10
"SAMSN1",5.70421126560002e-15,0.461127511470827,0.315,0.233,2.13839471924814e-10
"HLA-DQA2",6.99689273979435e-15,0.476382071557255,0.394,0.293,2.6229951502941e-10
"TAF7",8.75885673587775e-15,0.438008356475551,0.477,0.41,3.28352021314585e-10
"AL928768.3",1.08396246901299e-14,0.712356455245266,0.225,0.146,4.06355850383591e-10
"RILPL2",1.72293414736784e-14,0.507619912321082,0.243,0.166,6.45893553165255e-10
"RAB11FIP1",3.95710657100816e-14,0.463773523155166,0.222,0.147,1.48344011133954e-09
"ATP2B1",4.81318853797423e-14,0.468986723965959,0.315,0.236,1.80436811911578e-09
"FUS",7.1931674849957e-14,0.439497899806617,0.557,0.511,2.69657462677519e-09
"CD86",9.39532420742112e-14,0.408933922951149,0.208,0.134,3.52211913887803e-09
"XXbac-BPG299F13.17",1.10757142178258e-13,0.291657689906958,0.11,0.056,4.15206374597853e-09
"EIF4A1",1.47508930342056e-13,0.485382902507166,0.334,0.261,5.52981478066299e-09
"MT-ATP6",3.61628290722771e-13,0.272742032265772,0.977,0.969,1.35567213626152e-08
"UBB",4.17555178130523e-13,0.305596121341765,0.837,0.84,1.5653308517757e-08
"IQGAP1",4.62722385515464e-13,0.499581426425357,0.35,0.28,1.73465367882037e-08
"HLA-F",7.07127070142388e-13,0.407195833822562,0.446,0.381,2.65087796054979e-08
"TSPYL2",1.03320490110736e-12,0.376884601130664,0.191,0.124,3.87327853327127e-08
"TAGLN2",1.32505063045718e-12,0.46231089248613,0.604,0.574,4.96734980345788e-08
"WSB1",1.79292786810965e-12,0.419398292947956,0.405,0.333,6.72132799196947e-08
"ZFAS1",3.00886300771823e-12,0.308244339667643,0.731,0.694,1.12796256433341e-07
"MYC",8.82087154052334e-12,0.732768842263357,0.242,0.175,3.30676832311139e-07
"DNAJB1",8.97222321893918e-12,0.40780255073231,0.311,0.24,3.36350704031592e-07
"MIR155HG",1.32669960091318e-11,0.673716792317895,0.164,0.105,4.97353146390333e-07
"CCNH",1.82880434997605e-11,0.466567534876671,0.254,0.188,6.85582174719022e-07
"MAP3K8",2.73335808045559e-11,0.478067639898723,0.224,0.159,1.02468127720119e-06
"KYNU",3.55691113390519e-11,0.325116389758795,0.159,0.1,1.33341484587838e-06
"SRSF2",5.77624417428309e-11,0.414358109573582,0.525,0.499,2.16539841605524e-06
"CLK1",6.00682945910779e-11,0.422251705742808,0.365,0.305,2.25184022763033e-06
"INTS6",6.73538923697911e-11,0.381024412123499,0.183,0.123,2.52496271715873e-06
"DDX3Y",9.24323513234876e-11,0.373477278081542,0.163,0.106,3.4651039864149e-06
"CTSA",9.38690382780851e-11,0.422120290376148,0.254,0.192,3.51896250696885e-06
"EMP3",1.30036171138e-10,0.457519619215813,0.523,0.492,4.87479598362134e-06
"ILF3-AS1",1.43369016641258e-10,0.327927654972119,0.181,0.12,5.37461769584749e-06
"SFPQ",1.46281120363301e-10,0.408650027379396,0.407,0.351,5.48378664017942e-06
"PIKFYVE",1.76576131186587e-10,0.393456566588421,0.15,0.095,6.61948600592275e-06
"SQSTM1",1.84275429046167e-10,0.473391355689932,0.368,0.317,6.90811728408272e-06
"IRF1",2.15463440646354e-10,0.515674440231746,0.398,0.342,8.07729346295051e-06
"UBE2N",3.54865559652894e-10,0.408593645433392,0.447,0.4,1.33032001002677e-05
"CLIC1",5.09098394609263e-10,0.281628338213413,0.75,0.736,1.90850806171121e-05
"ATP2B1-AS1",5.69692658695851e-10,0.494610954202616,0.13,0.08,2.13566383891901e-05
"RBM3",7.21078252136242e-10,0.28633526106476,0.649,0.644,2.70317815160835e-05
"HNRNPA0",2.76915167671182e-09,0.321482820471925,0.554,0.531,0.000103809958056573
"EZR",3.28433157223494e-09,0.261931066968066,0.545,0.495,0.000123123021979943
"KIAA1551",3.35317499082465e-09,0.449669321535571,0.27,0.212,0.000125703824056034
"NFKB2",6.66689751914046e-09,0.347545404349486,0.206,0.15,0.000249928654197538
"JMJD1C",7.04704988287636e-09,0.411442959016316,0.305,0.248,0.000264179806009269
"MT-ND4L",1.04085202003747e-08,0.633738484055394,0.561,0.527,0.000390194605271648
"CCR7",1.17662965544289e-08,0.765293278562744,0.26,0.203,0.000441094925232429
"ZFAND5",1.41074123267594e-08,0.461317946596453,0.224,0.173,0.000528858673305557
"SNHG9",1.69587193808077e-08,0.389961129815193,0.272,0.221,0.000635748472147719
"BRD2",1.92547540544553e-08,0.475445850970306,0.323,0.279,0.00072182221999342
"MBP",2.71780950290614e-08,0.309622689945832,0.239,0.181,0.00101885242644945
"TRAF4",3.34617872565721e-08,0.316276171200806,0.16,0.111,0.00125441548067438
"TUBA1B",6.18888977820851e-08,0.313873606749075,0.497,0.468,0.00232009100005481
"SBDS",6.84942882237312e-08,0.43862611097123,0.283,0.238,0.00256771387693124
"ARHGAP24",7.86898406709621e-08,0.29527142722041,0.378,0.318,0.00294992474707303
"HOPX",1.15226982871974e-07,0.379430984895126,0.22,0.164,0.00431962913390454
"TCF7",1.23961351156678e-07,0.259043252535205,0.116,0.074,0.00464706313216154
"TLR10",1.26673442164837e-07,0.332929223211433,0.295,0.239,0.0047487339998754
"CD58",1.2953488394306e-07,0.337830953514083,0.125,0.084,0.00485600372925742
"NEK6",1.48604161994891e-07,0.339554408473718,0.123,0.081,0.00557087282486446
"MIAT",1.5391318971834e-07,0.267505545877245,0.106,0.067,0.00576989765616113
"SNHG15",1.56173234937472e-07,0.341497741429835,0.192,0.142,0.00585462223133594
"SF1",2.07958767011644e-07,0.314633154095157,0.504,0.477,0.00779595825773251
"ZNF331",3.17618409065313e-07,0.418167239203351,0.176,0.128,0.0119068789190405
"MGAT4A",3.38693956830242e-07,0.342800474112368,0.166,0.121,0.0126969590536521
"NCR3",3.76161356628418e-07,0.26755860585842,0.216,0.162,0.0141015369372861
"FNBP1",4.38910902011837e-07,0.312581036343363,0.427,0.392,0.0164538918946197
"SWAP70",4.54610925222075e-07,0.267915280742926,0.37,0.313,0.0170424543647251
"TOB1",5.45140254518094e-07,0.324666556658799,0.104,0.067,0.0204362178613743
"MT-ND5",7.00901831343522e-07,0.256914337941722,0.74,0.765,0.0262754078534059
"COQ7",9.65805698258992e-07,0.281404404489362,0.153,0.11,0.0362061240163331
"ARID5B",1.06919894833528e-06,0.408374056552617,0.341,0.304,0.0400821301751931
"AC016831.7",1.12830787549204e-06,0.314458667129586,0.121,0.082,0.0422980056364454
"PRDM2",1.27335297008299e-06,0.319894901089469,0.233,0.185,0.0477354561424713
"CHMP1B",1.57352993090984e-06,0.427482813581777,0.261,0.215,0.0589884900499479
"GABPB1",2.02085029888553e-06,0.373965589046782,0.242,0.199,0.0757576360046207
"NUDT4",2.08251928702529e-06,0.322854758707353,0.201,0.157,0.0780694830320039
"SEMA7A",2.49225920535336e-06,0.281040209620327,0.114,0.076,0.0934298130902868
"NFKB1",3.56136838047678e-06,0.270561619683808,0.118,0.081,0.133508577847313
"ATP6V0E1",3.67976295882864e-06,0.280568874273153,0.625,0.653,0.137946953800568
"ADAM28",4.32986595824079e-06,0.251291658326966,0.419,0.372,0.162318015042531
"FAM53C",4.4551015463219e-06,0.253062351370644,0.105,0.07,0.167012846768515
"DDIT4",6.32079026993175e-06,0.529353079650972,0.365,0.331,0.236953785639202
"ZNF267",6.52350229753816e-06,0.265895195237044,0.101,0.067,0.244553054130111
"SRSF3",6.59822061426903e-06,0.310949112504633,0.516,0.504,0.247354094387718
"NAAA",6.84272383493404e-06,0.264001542796614,0.148,0.108,0.256520031124007
"ELMSAN1",8.76691566351996e-06,0.274523213800725,0.165,0.123,0.328654134394036
"PELI1",1.00172998583529e-05,0.380116411370376,0.131,0.096,0.375528537089934
"STK17B",1.15895767718613e-05,0.320834716036291,0.506,0.497,0.434470054023538
"ATP1A1",1.41127614997958e-05,0.292505938761854,0.2,0.16,0.529059203104347
"GSTK1",1.64267988526537e-05,0.336912410414767,0.485,0.486,0.615807835388283
"SF3B1",1.89667706281539e-05,0.327419348656278,0.36,0.334,0.711026297308232
"PLP2",1.90232357459926e-05,0.336007286010605,0.427,0.412,0.71314306164577
"UVRAG",2.34182447461828e-05,0.340793357952248,0.189,0.149,0.8779031590449
"SSPN",2.81185956575221e-05,0.250111877910282,0.12,0.086,1
"PPP3CA",3.14290036541296e-05,0.287429106088874,0.22,0.18,1
"WDR74",3.60320695727329e-05,0.321461190661158,0.223,0.187,1
"VASP",3.99966738148237e-05,0.256517005820413,0.402,0.367,1
"CKS2",4.53350862888481e-05,0.439737634205974,0.193,0.161,1
"CTSH",4.67869790827721e-05,0.263053143433561,0.499,0.484,1
"ELF1",4.86252390321536e-05,0.291740304364878,0.354,0.327,1
"MYADM",5.02527667161753e-05,0.312033725779805,0.125,0.093,1
"CCDC50",6.20497525187182e-05,0.378891093863703,0.285,0.254,1
"BCLAF1",6.52429745917195e-05,0.319384789946031,0.309,0.281,1
"PVT1",6.94028817189911e-05,0.277116849297336,0.103,0.073,1
"BZW1",6.99311985225479e-05,0.304390457623509,0.299,0.271,1
"RBMX",7.28952531966252e-05,0.27753498670699,0.442,0.424,1
"S100A4",8.06845476082378e-05,0.276539334456418,0.459,0.438,1
"GPR65",8.91071238736466e-05,0.269669985092038,0.168,0.132,1
"ANKRD37",0.000103968015964805,0.281840139741261,0.103,0.074,1
"ZBTB20",0.000105162410008242,0.303149527522326,0.228,0.192,1
"BLK",0.00011096052002498,0.262395893269503,0.386,0.356,1
"PPP1R11",0.000120242642220794,0.334878550535874,0.224,0.194,1
"G3BP2",0.000128625650122296,0.313186688759789,0.235,0.203,1
"EML4",0.000159213895574949,0.349387884786751,0.269,0.237,1
"CHORDC1",0.000179783412410939,0.258286999017042,0.143,0.112,1
"ARL6IP5",0.000186816950989266,0.25514905915431,0.517,0.508,1
"MTRNR2L8",0.00023260700946168,0.886426896556177,0.29,0.266,1
"C12orf57",0.000235651508020392,0.481627007198438,0.439,0.446,1
"SOCS1",0.000247617145333735,0.330809621199979,0.207,0.174,1
"STAT3",0.000270223523157864,0.29340316250172,0.258,0.228,1
"LITAF",0.00032001597818884,0.304388838437783,0.368,0.35,1
"TMBIM1",0.000343096584601662,0.2690213313739,0.132,0.103,1
"TMC6",0.000427072613714792,0.273653833491425,0.274,0.244,1
"ANKRD44",0.000480702916318397,0.275211504075264,0.323,0.293,1
"AIM2",0.000580561801988707,0.27665995122571,0.225,0.194,1
"IRF2BP2",0.000670307567820982,0.30095915691137,0.168,0.14,1
"HCST",0.00069739371044361,0.332719137008058,0.332,0.312,1
"PHF20",0.000931358326039106,0.256475211629351,0.263,0.235,1
"TYMP",0.00113969204182699,0.380033839636438,0.343,0.335,1
"MYLIP",0.00117110887955038,0.256707956702288,0.181,0.15,1
"IFITM1",0.00128371162774725,0.389591144192862,0.33,0.304,1
"PPP1R10",0.00128856675446452,0.284272180569642,0.156,0.131,1
"TCF4",0.00133039656340774,0.291957714338481,0.335,0.316,1
"EIF5",0.00144481535278833,0.352741105681744,0.338,0.335,1
"COX17",0.00164968935772705,0.276510509592607,0.377,0.377,1
"KMT2E",0.00172541632533248,0.27996732835683,0.429,0.432,1
"TNIP2",0.00190111287399543,0.253729838437622,0.156,0.13,1
"ST8SIA4",0.00192334855097167,0.256650055738052,0.144,0.119,1
"TRIM22",0.00194887761356432,0.292513128263315,0.258,0.23,1
"CYTIP",0.00215530677789581,0.324206122599961,0.452,0.465,1
"RPL22L1",0.00293463886649522,0.26303768744421,0.509,0.531,1
"TCIRG1",0.00323542045437361,0.312811047799727,0.192,0.17,1
"RGCC",0.00342907859177513,0.500209762849287,0.152,0.131,1
"HNRNPUL1",0.00355852488271635,0.319773868885201,0.252,0.237,1
"INPP5D",0.00376008585788039,0.255836282742901,0.333,0.314,1
"EIF1B",0.00386911094188098,0.258306036349514,0.383,0.382,1
"DNAAF2",0.00392114864037497,0.295938512763402,0.12,0.098,1
"PIM3",0.00402799988201938,0.442803281231293,0.191,0.173,1
"TAGAP",0.00409385378307354,0.348781977692855,0.279,0.264,1
"IFI44L",0.00574669827298668,0.293299237249804,0.165,0.139,1
"CAPN2",0.00657110135403537,0.257435128575976,0.158,0.138,1
"HERPUD2",0.00781016397399441,0.252232200725572,0.143,0.123,1
"DNAJB6",0.0106863057889041,0.290210050354807,0.26,0.251,1
"CDC37",0.0118469700261813,0.287980371331458,0.35,0.357,1
"BIRC3",0.0148737845858674,0.360355278231234,0.357,0.351,1
"RABGGTB",0.0156239423489474,0.310119213312586,0.18,0.165,1
"LRRFIP1",0.021223340927332,0.26957464154365,0.346,0.347,1
"AC103591.3",0.0257897449028508,0.404237904519915,0.101,0.084,1
"IRF7",0.0261034149314769,0.349785907463659,0.286,0.285,1
"EIF4A3",0.0264624330183101,0.316145270905152,0.169,0.157,1
"GTF2B",0.0277307135008903,0.309463005460089,0.158,0.144,1
"SLC38A2",0.0298075391587345,0.360141557223358,0.2,0.191,1
"MTRNR2L12",0.036707793991185,0.968335112735032,0.327,0.338,1
"TAP1",0.039930715991583,0.261652144120348,0.307,0.308,1
"EPC1",0.0406674138296026,0.274231921781916,0.317,0.326,1
"CFLAR",0.0422765726221099,0.323582325460424,0.269,0.272,1
"MFSD10",0.0473007583115885,0.259555807923912,0.192,0.181,1
"MTRNR2L1",0.0503611771338166,0.429853740376992,0.147,0.134,1
"HNRNPH1",0.0580478188579017,0.296744622959326,0.342,0.347,1
"RABGAP1L",0.0599958033002437,0.258790221150225,0.174,0.163,1
"RBM8A",0.0609559903497714,0.265219871986073,0.4,0.436,1
"MAPK1IP1L",0.0623650704669363,0.317893817956641,0.252,0.254,1
"S100A10",0.063510861105787,0.392535561991372,0.36,0.378,1
"PPP3CC",0.0759121313282208,0.297797709521578,0.213,0.21,1
"BCAS2",0.111978014900261,0.276677422365057,0.196,0.192,1
"IFITM2",0.112194987944682,0.270552705418542,0.548,0.583,1
"RHOG",0.12358298229828,0.250902559177884,0.326,0.339,1
"SMAP2",0.277074120236291,0.253734803626109,0.284,0.296,1
"CREM",0.297334648808518,0.551906528936646,0.144,0.144,1
"ID3",0.366792471576065,0.269186824310802,0.196,0.22,1
"PTPN1",0.376289307202438,0.268024022797143,0.204,0.211,1
"NCF4",0.377427811687178,0.253927984985477,0.272,0.29,1
"ZNRD1",0.43723623865881,0.274206545414363,0.168,0.171,1
"STAT1",0.504347358392996,0.29375722117553,0.21,0.218,1
"VOPP1",0.563572902614358,0.25369612846019,0.297,0.329,1
"MT-ND6",0.842201308481467,0.276756099252614,0.146,0.155,1
