"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SRPRB",4.26263822882561e-41,0.445601712682577,0.497,0.14,1.59797781922215e-36
"DNAJB9",4.51710450750597e-41,0.639861411883858,0.659,0.215,1.69337213777384e-36
"P4HB",5.82718695474972e-41,0.850513585455334,0.811,0.333,2.18449584559658e-36
"ARSA",1.40919008251624e-39,0.310365370933209,0.427,0.11,5.2827717813369e-35
"ZBP1",2.25998919694081e-39,0.474003690645199,0.519,0.151,8.4722475014917e-35
"HIST1H2BG",6.52240246493343e-39,0.686279013666499,0.265,0.051,2.44511823605424e-34
"PDXK",1.23954914799365e-38,0.366859309160809,0.378,0.093,4.64682184599861e-34
"GUSB",3.37805948345405e-38,0.313581326089983,0.443,0.118,1.26636693915725e-33
"SELENOS",4.57491286515165e-38,0.849482382557434,0.405,0.107,1.71504333488805e-33
"ITM2C",1.83785441851176e-37,1.0667569239894,0.638,0.236,6.88974864411687e-33
"UAP1",2.20591134341137e-37,0.346000623351632,0.351,0.083,8.26952044418054e-33
"PPIB",3.75242986254997e-37,1.27586300978932,0.876,0.506,1.40671090687273e-32
"SEC24D",4.4857872689387e-37,0.272017616426898,0.27,0.054,1.68163193137974e-32
"KCNN3",5.97401269602321e-37,0.295480760918027,0.259,0.051,2.23953787948518e-32
"KDELR1",1.44461721138324e-36,0.61980678639616,0.692,0.248,5.41558100203347e-32
"TMEM208",1.93635616130508e-36,0.546100204417969,0.632,0.217,7.25901197750047e-32
"DNAJB11",9.69230238689924e-36,0.630028895983285,0.589,0.201,3.63345031880079e-31
"SPCS2",1.32213704275804e-35,0.847097152663634,0.903,0.537,4.95642734589134e-31
"LINC01480",1.34602491417026e-35,0.94346582700951,0.368,0.094,5.04597819824148e-31
"SLC39A7",1.54075565340019e-35,0.277009960929308,0.373,0.094,5.77598479346663e-31
"TXNDC5",1.77374466940065e-35,0.294153540813508,0.178,0.027,6.64941401664914e-31
"PLD3",4.37409051299798e-35,0.338717396516654,0.481,0.142,1.63975905151268e-30
