"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"WHSC1L1",5.31241695625034e-15,0.61423252406153,0.413,0.189,1.99151886855913e-10
"HIST1H2BD",5.78979364071431e-15,0.41824969880089,0.145,0.036,2.17047784003098e-10
"ARRDC2",6.01574364476238e-15,0.473084205100261,0.262,0.089,2.25518197754852e-10
"SOD2",8.0732669481872e-15,0.594337933921527,0.32,0.13,3.02650631353642e-10
"UGT8",1.02841269382973e-14,0.278309808915684,0.128,0.028,3.85531350662889e-10
"HYPK",1.11257218485793e-14,0.307579967637755,0.157,0.04,4.17081060659542e-10
"MARCKSL1",1.1171803645396e-14,0.553718205218031,0.64,0.362,4.18808575058605e-10
"HES1",1.23046675223026e-14,0.538682700243815,0.163,0.043,4.61277376076079e-10
"FCRL1",1.34625585117406e-14,0.524782847579865,0.378,0.157,5.04684393488133e-10
"MB21D1",1.41627707705417e-14,0.350411177366576,0.151,0.038,5.30933950646068e-10
"FNIP1",1.86280551546308e-14,0.696078752625809,0.407,0.189,6.98328531636799e-10
"SPRY1",2.92287740024195e-14,0.432194585650908,0.134,0.031,1.0957282798027e-09
"RPLP2",3.03902646658599e-14,0.436450896324622,1,0.985,1.13927024179376e-09
"OAS3",4.29246388080114e-14,0.412822566003856,0.174,0.049,1.60915885963473e-09
"SHFM1",7.61111324802457e-14,0.552881826692652,0.477,0.24,2.85325413441945e-09
"ZCCHC7",7.93759673100381e-14,0.553253656624532,0.465,0.227,2.97564626251871e-09
"UBC",7.98433693703343e-14,0.763679288589063,0.965,0.902,2.99316823095509e-09
"MFAP1",8.76430356483974e-14,0.447510219266147,0.215,0.072,3.28556212038712e-09
"SNHG7",9.32862295166401e-14,0.607086696253089,0.634,0.377,3.4971141721198e-09
"CD37",1.01734062449998e-13,0.457588704386676,0.977,0.886,3.81380653312554e-09
"ATP5L",1.29476693168763e-13,0.502047845351376,0.831,0.492,4.85382227351058e-09
"ZFAND2A",1.31099284822988e-13,0.581911375586679,0.238,0.086,4.91464998944418e-09
"IGHD",1.36367989378509e-13,0.316779394343046,0.634,0.32,5.11216318582153e-09
"RPL17",3.04467018429986e-13,0.442469268438982,0.953,0.837,1.14138595869033e-08
"RPL30",4.49998576996922e-13,0.316106502170848,1,0.995,1.68695466544606e-08
"IFIT3",6.06436983064819e-13,0.263245755600485,0.215,0.07,2.27341096211339e-08
"CCT3",6.59660405391008e-13,0.52691182827803,0.552,0.311,2.47293492772981e-08
"ID3",6.59709692303896e-13,0.72268752473356,0.436,0.218,2.47311969450884e-08
"RPS29",6.98671089327165e-13,0.443650272101363,0.994,0.949,2.61917817966968e-08
"RPL22",7.02045200732407e-13,0.365314962456574,1,0.967,2.63182704850565e-08
"BTN2A2",7.81355648704227e-13,0.470752881628887,0.256,0.096,2.92914605586241e-08
"TRA2B",9.27261985057113e-13,0.603167231760608,0.68,0.443,3.47611972958211e-08
"SCO1",1.19857872464786e-12,0.339955017402575,0.186,0.059,4.49323192295991e-08
"SWAP70",1.27785164132696e-12,0.55975369909299,0.558,0.314,4.79041023300649e-08
"COX7C",1.53281466692836e-12,0.424079077682608,0.93,0.895,5.74621562338105e-08
"ATP5EP2",1.55286542955786e-12,0.425382188079241,0.297,0.122,5.82138192232649e-08
"EIF4A2",1.67442860987573e-12,0.507002811382572,0.878,0.686,6.27709797270212e-08
"RPS10",1.70952569447883e-12,0.455761602322207,0.983,0.816,6.40866992346224e-08
"STIP1",2.19440674985202e-12,0.473430231762875,0.291,0.121,8.22639202384525e-08
"RPS19",5.15962782429895e-12,0.338167602091135,1,0.998,1.93424127877319e-07
"NOP10",5.19877784043956e-12,0.601786323725498,0.645,0.432,1.94891783682398e-07
"RPS21",6.10842709050245e-12,0.354846640339751,1,0.985,2.28992714768756e-07
"EPSTI1",6.83651087782379e-12,0.507500557998838,0.378,0.181,2.56287119787858e-07
"GCC2",6.94234429735377e-12,0.670756876377774,0.442,0.237,2.60254603019198e-07
"BIRC3",7.37579839532212e-12,0.636992436447831,0.587,0.35,2.76503930243836e-07
"MX1",1.25318330943353e-11,0.527513982631427,0.477,0.261,4.69793359040443e-07
"RPL26",1.3838607341813e-11,0.365528896365053,1,0.98,5.18781712029885e-07
"RPL23A",1.63712622660849e-11,0.368471730746021,1,0.982,6.13725879830991e-07
"USMG5",2.07483878607716e-11,0.554020994039517,0.547,0.316,7.77815564124606e-07
"RPS27",3.18567048525792e-11,0.342714738731635,1,0.996,1.19424415151349e-06
"BST2",3.30444458502917e-11,0.481023991839741,0.645,0.422,1.23877018603573e-06
"RPL12",3.43306949946891e-11,0.306421731204906,1,0.99,1.28698909396091e-06
"HLA-B",4.98762393174461e-11,0.331574714985434,1,0.989,1.86976045953242e-06
"P2RY10",5.51918568997105e-11,0.5883849586879,0.32,0.147,2.06903233145635e-06
"HLA-DRA",5.70211197709499e-11,0.392047688223398,1,0.929,2.13760773797337e-06
"OTUD1",6.30529089151118e-11,0.527995588103524,0.256,0.106,2.36372744940971e-06
"AP003774.1",7.74420305267169e-11,0.2619546598645,0.128,0.036,2.90314684038556e-06
"BAG2",7.81516526272930e-11,0.374228926657561,0.134,0.039,2.92974915369196e-06
"BCL7A",8.52788994159971e-11,0.505963054861474,0.262,0.108,3.1969353813069e-06
"SAT1",9.3436073416634e-11,0.423161286611185,0.849,0.648,3.50273152024277e-06
"MAP1LC3B",2.04870440993771e-10,0.541654581215653,0.5,0.307,7.6801830919745e-06
"RPL35",2.67775909771522e-10,0.310715988777686,1,0.989,1.00383833055148e-05
"AICDA",3.20324785106056e-10,0.325597583688004,0.105,0.027,1.20083355440558e-05
"RNASE6",3.23787453351667e-10,0.600387252506269,0.407,0.218,1.21381440512473e-05
"UBA52",3.71578263527705e-10,0.336676192141066,0.988,0.96,1.39297259431266e-05
"ATP5J",4.15064149166282e-10,0.429627896193104,0.523,0.294,1.55599248239456e-05
"C7orf55",4.20214107707963e-10,0.356477723231612,0.215,0.085,1.57529864697561e-05
"TIMP1",4.65719049632928e-10,0.377113931926571,0.308,0.145,1.74588757326392e-05
"HLA-DQB1",4.94595893459998e-10,0.36679300002977,0.988,0.871,1.85414108540284e-05
"KIAA1033",5.9305143639704e-10,0.349896545158977,0.238,0.097,2.22323122476522e-05
"C1orf162",6.60550128808947e-10,0.418389020237099,0.366,0.177,2.47627032287898e-05
"SEC62",6.86771253658369e-10,0.493643815772157,0.75,0.577,2.57456807571449e-05
"MXD1",7.37415589447644e-10,0.279160304031819,0.105,0.028,2.76442356172133e-05
"PPP1R2",7.54987511506685e-10,0.582681586536262,0.535,0.342,2.83029718313626e-05
"CXCR5",8.22596806274764e-10,0.530701725645715,0.291,0.133,3.08375090736284e-05
"C21orf91",9.68209986196459e-10,0.297650986985799,0.151,0.05,3.62962559625328e-05
"RP11-108M9.4",9.7635398562625e-10,0.310229425129154,0.145,0.046,3.66015582131569e-05
"IRF2",1.30026534613082e-09,0.449165578865493,0.378,0.195,4.87443472957521e-05
"EIF2AK2",1.35461914002518e-09,0.506381730825462,0.331,0.166,5.07819623212638e-05
"SELL",1.51782578195209e-09,0.605511916765053,0.715,0.506,5.69002529138201e-05
"MED28",1.57302733147898e-09,0.385587849403227,0.407,0.215,5.89696486024841e-05
"MX2",1.69032979539955e-09,0.436601990992789,0.262,0.113,6.33670833699384e-05
"LSM14A",2.03442002956574e-09,0.490059711064205,0.494,0.298,7.62663380683605e-05
"DDIT4",2.4162360036924e-09,0.710102273457148,0.517,0.331,9.05798553064207e-05
"MS4A1",2.51342580824041e-09,0.365070801537639,0.977,0.788,9.42233066993166e-05
"LGALS9",2.57159248710194e-09,0.363272516455127,0.326,0.157,9.64038591564774e-05
"TMEM261",2.65465915827901e-09,0.367952591696742,0.314,0.152,9.95178625255635e-05
"DCK",2.73635511734769e-09,0.459041758790705,0.488,0.284,0.00010258048063913
"C6orf48",2.74217576839671e-09,0.445901606499535,0.727,0.479,0.000102798685205656
"FCMR",2.94410004330881e-09,0.47441786623274,0.576,0.349,0.000110368422423561
"TAF1D",3.08907664860207e-09,0.474031994535614,0.547,0.347,0.000115803305402794
"NAP1L1",3.24807840960748e-09,0.424180296417972,0.826,0.668,0.000121763963419365
"ISG20",3.82379199008188e-09,0.415880266966587,0.814,0.614,0.00014334631412419
"TIPIN",4.06410978296365e-09,0.32753488906857,0.337,0.165,0.000152355347543741
"CSTB",4.08615273585517e-09,0.508660156895599,0.599,0.416,0.000153181693761739
"ATP5B",4.77821083330875e-09,0.345356127181067,0.512,0.29,0.000179125567719078
"GPX1",5.21093161314366e-09,0.457653856498292,0.506,0.306,0.00019534740431353
"SP140",5.23265499614889e-09,0.38959097413979,0.453,0.257,0.00019616177049563
"IRF8",6.36372743642789e-09,0.516192357779067,0.698,0.483,0.000238563414136809
"NCOA3",6.59411682108385e-09,0.492293912628343,0.395,0.221,0.000247200251388791
"SKAP2",6.61861152882474e-09,0.389046932095771,0.442,0.243,0.000248118508992582
"ATP5J2",7.05297349526451e-09,0.423792405478367,0.517,0.31,0.000264401870390476
"NAA16",7.22495719246766e-09,0.299352600064108,0.128,0.041,0.000270849195231228
"SEP15",7.60624507860477e-09,0.363118049018926,0.523,0.314,0.000285142915506736
"CXCR4",7.75471324890676e-09,0.418417827754985,0.924,0.805,0.000290708690275016
"HNRNPH3",8.00303683655589e-09,0.419821643402803,0.448,0.255,0.000300017844928807
"BTLA",8.25444589311138e-09,0.312659143496598,0.221,0.091,0.000309442667640959
"TMEM140",9.03263476148925e-09,0.377899920384287,0.151,0.054,0.000338615411938709
"PPM1K",9.77779919388763e-09,0.566141031329964,0.506,0.331,0.00036655013618046
"IER3",1.05533765043604e-08,0.326095150103476,0.134,0.045,0.000395624978395462
"ATP5I",1.07406080113098e-08,0.494340366236087,0.547,0.354,0.000402643913127982
"PCBP1",1.07994481740984e-08,0.502893618422551,0.634,0.446,0.0004048497131506
"SNX29",1.15862033605861e-08,0.33727313784852,0.273,0.124,0.000434343591581653
"DHX36",1.18881613393895e-08,0.403093087012772,0.366,0.197,0.000445663392291033
"ZFP36L1",1.21302410775029e-08,0.439158953645828,0.744,0.526,0.000454738477513427
"TMEM123",1.26584607005743e-08,0.458474969165624,0.529,0.337,0.000474540374743131
"RPL21",1.29529955742079e-08,0.390085205795746,0.994,0.951,0.000485581898085907
"C15orf57",1.48855885084182e-08,0.370087964701829,0.256,0.118,0.000558030942003583
"ATP5D",1.54397307470071e-08,0.423765795429699,0.57,0.359,0.000578804626243803
"STAP1",1.55888747539999e-08,0.438179259238098,0.308,0.154,0.000584395736777948
"TMEM60",1.68810600984935e-08,0.306039431285441,0.25,0.113,0.000632837180972326
"KIAA0226L",1.87897175983179e-08,0.266267796113701,0.221,0.092,0.000704388933325742
"GSTO1",2.30817349637561e-08,0.443018672253484,0.395,0.23,0.000865288080321288
"IDH1",2.48978170832344e-08,0.266203332202593,0.134,0.045,0.000933369366816291
"ATF4",3.05769230954679e-08,0.438317262675468,0.547,0.367,0.0011462676930029
"CD53",3.09981109304683e-08,0.412429841809474,0.872,0.701,0.0011620571825614
"BLOC1S6",3.34262777067048e-08,0.440587833326952,0.262,0.127,0.00125308429866895
"HIST1H2AC",3.50992190974159e-08,0.354019934637874,0.192,0.081,0.00131579952552393
"ATP5O",3.54244920987079e-08,0.448829641325893,0.564,0.356,0.00132799335979636
"TMEM2",3.6376084619514e-08,0.308335959483747,0.151,0.055,0.00136366666021634
"GAPT",4.12534559830079e-08,0.331410840507604,0.39,0.207,0.001546509557891
"HSD17B7",4.28960740040462e-08,0.324350095365782,0.169,0.066,0.00160808802226368
"ARL11",4.53079907894765e-08,0.2719560247186,0.157,0.058,0.0016985059587159
"TAF7",4.89649832402854e-08,0.542771673958375,0.581,0.411,0.00183559929171182
"RPS25",4.96260796993906e-08,0.273206065753572,1,0.991,0.00186038247577076
"CENPM",5.87257975175138e-08,0.452582113701134,0.203,0.09,0.00220151269733656
"C18orf21",5.88450500067007e-08,0.28303166737035,0.151,0.057,0.0022059832346512
"HLA-DMA",6.2349833860613e-08,0.346046764338062,0.901,0.751,0.00233737057176666
"FAM177B",6.44759443926137e-08,0.425180121700683,0.157,0.06,0.0024170742033903
"RPL9",6.78709017436365e-08,0.277107668991928,1,0.979,0.00254434436456544
"RPSA",7.07850980204875e-08,0.288929998883246,1,0.959,0.00265359175459203
"TUBA1B",7.36117450251287e-08,0.440418555191538,0.634,0.468,0.00275955709750202
"FAM43A",7.46348412279437e-08,0.377522084082,0.198,0.083,0.00279791092795315
"ELF1",8.63151254052135e-08,0.33337683311725,0.529,0.327,0.00323578142119065
"ETS1",9.3364960972535e-08,0.366923564175808,0.331,0.174,0.00350006565693839
"RSRC2",9.38146973076889e-08,0.419609725723249,0.448,0.281,0.00351692537267064
"LRMP",1.22236779127458e-07,0.513790382653596,0.424,0.249,0.00458241237593013
"FAM50B",1.26473488631737e-07,0.259223942407767,0.105,0.033,0.00474123814182655
"CHMP5",1.3216443862974e-07,0.376694145533429,0.366,0.209,0.00495458047535169
"ST13",1.35784430296461e-07,0.412224535177988,0.669,0.487,0.00509028672295373
"CYTIP",1.3732796654824e-07,0.453299147419451,0.634,0.464,0.00514815080996042
"SOD1",1.37381389916736e-07,0.53759724615021,0.669,0.513,0.00515015354519859
"TRIM22",1.38138316049729e-07,0.371903262882844,0.407,0.23,0.00517852919207223
"IFITM2",1.46182692300667e-07,0.313272828144203,0.762,0.581,0.00548009676896742
"LINC01420",1.51639248582452e-07,0.355197074376931,0.285,0.147,0.00568465215085895
"ZCCHC11",1.63688784856011e-07,0.293592255453099,0.256,0.123,0.00613636516668214
"IFI44",1.69774452682062e-07,0.300399514384624,0.157,0.061,0.00636450468214515
"SNX5",1.70860894396873e-07,0.425613716787927,0.39,0.227,0.00640523320914996
"SNRNP70",1.85779176383227e-07,0.383901221212881,0.424,0.258,0.0069644897642544
"PRPF38B",1.95196577419787e-07,0.363744630553859,0.494,0.316,0.00731752929431296
"TRIM38",1.97151985336505e-07,0.408745648384911,0.395,0.227,0.00739083362629491
"NT5C3A",2.05111006558859e-07,0.331503082738903,0.43,0.253,0.00768920141387852
"ATP6V1H",2.0948403970068e-07,0.354587515804213,0.25,0.122,0.00785313768029909
"LAPTM5",2.14780656701611e-07,0.348470951470436,0.988,0.864,0.00805169725843
"CBX3",2.17749601283781e-07,0.431657477248622,0.512,0.339,0.00816299705292637
"ZFAS1",2.34355900631587e-07,0.36135819297622,0.843,0.695,0.00878553400287692
"RPL27",2.34828232160428e-07,0.270808157552376,1,0.967,0.00880324076723014
"CCT4",2.4241298462547e-07,0.40527965584463,0.488,0.315,0.00908757796763964
"AP1B1",2.4368592116458e-07,0.37603000772715,0.262,0.129,0.00913529781261779
"ATP5G3",2.44437612448059e-07,0.347220782619008,0.483,0.298,0.00916347721545283
"GPR18",2.64088598154943e-07,0.334717369941314,0.25,0.119,0.00990015336763251
"CLEC2B",2.75855271124208e-07,0.38988586384834,0.32,0.175,0.0103412624039043
"PARP14",3.14637194930691e-07,0.304157616285807,0.378,0.21,0.0117951191635617
"UQCRHL",3.15838799292448e-07,0.345051543435059,0.262,0.133,0.0118401649078753
"CD22",3.27601345795089e-07,0.330258087520801,0.628,0.405,0.0122811192511663
"HMCES",3.31096181854191e-07,0.364878516160457,0.256,0.13,0.0124121336653499
"LY9",3.4489462592935e-07,0.471384069781729,0.355,0.201,0.0129294097368395
"C14orf2",3.56153064625773e-07,0.40214112579886,0.57,0.374,0.013351466086691
"ERP44",3.90230368747965e-07,0.425357296099025,0.424,0.266,0.0146289560636237
"SYS1",4.00691880175587e-07,0.345606600923927,0.308,0.164,0.0150211372040224
"DEK",4.06271716120279e-07,0.390035307370477,0.465,0.295,0.015230314093917
"C8orf59",4.57317177798692e-07,0.380520613729924,0.506,0.341,0.0171439063613174
"CD40",4.90644638841212e-07,0.377985109700999,0.599,0.389,0.0183932862208794
"RTFDC1",5.85998882175715e-07,0.332240173960876,0.291,0.157,0.0219679260950032
"RAB8B",6.04180506889249e-07,0.275776387380825,0.203,0.093,0.0226495188422642
"ZNF581",6.22869524340899e-07,0.376326072898634,0.349,0.2,0.0233501327284916
"ATPIF1",6.29917397370792e-07,0.377463432966599,0.477,0.305,0.0236143433926363
"CLNS1A",7.15638800687991e-07,0.421917108247108,0.448,0.285,0.0268278673601914
"FAM60A",7.52573161789166e-07,0.322878053152825,0.25,0.125,0.0282124626891522
"STX7",7.98183135226324e-07,0.37124471978716,0.558,0.349,0.0299222893733644
"OAS1",8.01513533606932e-07,0.468283134657418,0.297,0.165,0.0300471393478567
"VPREB3",8.87750968411552e-07,0.3481807386028,0.715,0.5,0.0332800083038123
"DDX18",1.05671023964481e-06,0.324031048852649,0.477,0.307,0.0396139534638047
"HNRNPA1L2",1.06749146520055e-06,0.297849123683145,0.314,0.171,0.0400181200474383
"YBX3",1.09472309983687e-06,0.367206006439385,0.244,0.121,0.0410389795666846
"OSER1",1.13185194751626e-06,0.365188801951071,0.267,0.142,0.0424308658084895
"SEPT7",1.17142751719821e-06,0.364248331469809,0.75,0.56,0.0439144747647266
"C17orf62",1.25585372732451e-06,0.348948573338551,0.366,0.217,0.0470794445299412
"C14orf166",1.33152335478763e-06,0.39866723951247,0.413,0.26,0.0499161475242787
"ANP32B",1.33599888922845e-06,0.396772500978012,0.64,0.481,0.050083926359396
"PUM1",1.3407845615348e-06,0.256704671567163,0.209,0.099,0.0502633316428166
"ATP5H",1.35753927104124e-06,0.362784457418027,0.366,0.217,0.0508914321927939
"BLNK",1.44198383688569e-06,0.378505090739414,0.494,0.326,0.0540570900771709
"HLA-DOB",1.54014046244858e-06,0.362825416419861,0.541,0.372,0.0577367856562725
"NCF1",1.58353963048253e-06,0.331973055629163,0.791,0.642,0.0593637336675291
"YTHDC1",1.92017976093757e-06,0.312693794042445,0.337,0.195,0.0719836988780276
"NAMPT",2.08394178916674e-06,0.307217804418872,0.233,0.119,0.0781228097922827
"BAZ1A",2.08440110607518e-06,0.336379966631583,0.395,0.239,0.0781400286645465
"AC079767.4",2.20401609895904e-06,0.442328861416645,0.244,0.123,0.0826241555177766
"PLEKHF2",2.27630874263798e-06,0.28521151128328,0.436,0.261,0.0853342621440128
"PAX5",2.30474484054412e-06,0.258978240786679,0.279,0.145,0.086400274582318
"SAMSN1",2.36648635904947e-06,0.524070909443166,0.378,0.235,0.0887148406280466
"RRAGC",2.48934080744585e-06,0.283290646132761,0.169,0.075,0.0933204081895299
"TMEM55B",2.57651429735107e-06,0.297740472793467,0.192,0.09,0.0965883679790968
"RHOH",2.60205697380106e-06,0.320572065914454,0.634,0.456,0.0975459118338542
"C11orf73",2.69787563231702e-06,0.261581351614284,0.221,0.111,0.1011379617043
