"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CTLA4",1.03117864670653e-257,0.599696092652278,0.181,0.021,3.86568251077343e-253
"GIMAP6",2.30953479221e-255,0.278448117881045,0.11,0.007,8.65798402903683e-251
"JAML",4.37114270779115e-253,0.488079779692133,0.186,0.022,1.63865397829675e-248
"LINC01550",1.17305969570379e-252,0.3278323931638,0.129,0.01,4.39756618725437e-248
"CCL5",1.46537076642469e-249,2.53527610046215,0.454,0.141,5.49338192917289e-245
"GZMA",1.88929680892755e-248,1.53207559685762,0.31,0.065,7.08259587730759e-244
"S100A4",1.7477341115599e-247,1.63041261298919,0.799,0.424,6.55190563741573e-243
"IPCEF1",1.52565389429302e-244,0.283128267040424,0.118,0.009,5.71937131892566e-240
"TRBC2",2.2103512792156e-238,1.3937218789286,0.773,0.385,8.28616487552344e-234
"MT2A",1.44654103223493e-233,1.30962042397339,0.512,0.167,5.4227930216423e-229
"GBP2",7.13013438206947e-229,0.673767376960328,0.329,0.072,2.6729447771502e-224
"THEMIS",8.7971057888068e-227,0.271550263389238,0.103,0.007,3.29785901810789e-222
"CD96",4.54845006210494e-226,0.617592840750724,0.326,0.07,1.7051229592819e-221
"CXCR6",1.97354951865922e-219,0.445570114696932,0.129,0.012,7.39844243554967e-215
"LPAR6",1.27506253515174e-214,0.395005912223592,0.136,0.014,4.77995443177685e-210
"PDE3B",3.84029784943314e-214,0.320224983497445,0.133,0.013,1.4396508577955e-209
"SELPLG",4.89614342506414e-213,0.598842367270553,0.257,0.051,1.83546624718805e-208
"RNF125",2.42485070916488e-209,0.315596325950125,0.146,0.016,9.09028033851732e-205
"SKAP1",3.85223355301023e-206,0.633196759188106,0.338,0.082,1.44412531435247e-201
"PRF1",6.3578969015681e-204,0.634695940768741,0.187,0.028,2.38344839045985e-199
"FOXP3",2.32354037092394e-200,0.45544484461452,0.103,0.008,8.71048814251966e-196
"DOK2",3.5567563764352e-194,0.518896484644797,0.271,0.057,1.33335683039803e-189
"RGL4",1.31935458033678e-193,0.375633002156181,0.203,0.033,4.94599645076652e-189
"STAT4",4.60902432917845e-191,0.356151066183316,0.147,0.018,1.72783104052242e-186
"SAMD3",5.06142879398262e-190,0.311102588404042,0.104,0.009,1.8974284262882e-185
"SLA",3.19990435108546e-189,0.682831825321076,0.335,0.086,1.19958014313492e-184
"HNRNPLL",7.28818836209533e-189,0.347602706182389,0.145,0.018,2.7321960531823e-184
"SPN",1.28490324789296e-188,0.448886166089633,0.217,0.04,4.81684529570114e-184
"PDCD1",5.11338746543907e-185,0.426778186367882,0.144,0.018,1.9169066930438e-180
"MLLT3",1.25459379991577e-182,0.351866281967169,0.131,0.015,4.70322123712424e-178
"TCF7",1.6981483003547e-180,0.543876638060867,0.289,0.067,6.3660183483697e-176
"LAG3",3.15921758634955e-172,0.79142097384352,0.184,0.032,1.18432748877072e-167
"TNFRSF4",1.19905689627919e-171,1.37986315198913,0.231,0.049,4.49502449277142e-167
"SYTL3",6.75259292109796e-170,0.433865641999175,0.173,0.028,2.5314120342612e-165
"DUSP4",1.86845122235567e-167,0.828942756851113,0.296,0.077,7.00444994236693e-163
"SAMHD1",1.18740871705654e-166,0.507370669878385,0.229,0.048,4.45135779850156e-162
"B2M",6.32088825155877e-166,0.517450973764332,1,0.999,2.36957458774435e-161
"IFITM1",1.59432603816196e-161,1.18891840602265,0.645,0.291,5.97680945186155e-157
"S100A6",3.17890349808775e-161,0.95252879178506,0.835,0.511,1.19170734336313e-156
"CXCR3",8.1738078220585e-161,0.684704171808515,0.279,0.071,3.06419707633329e-156
"ITM2B",1.77645247842442e-158,0.804364707570316,0.885,0.587,6.65956505111745e-154
"GALM",2.60677277533831e-156,0.408292859008436,0.194,0.037,9.77226978018824e-152
"SLA2",9.65074556140464e-155,0.284338282743379,0.113,0.013,3.61787149605937e-150
"RGS10",5.91945597400731e-152,0.703591946758642,0.549,0.223,2.21908565553586e-147
"PYHIN1",2.96243346342897e-151,0.373073380762383,0.195,0.038,1.11055705677025e-146
"GRAP2",3.90792813560531e-150,0.324584878392012,0.175,0.031,1.46500409947572e-145
"PHLDA1",4.11661892674283e-150,0.477390697727741,0.147,0.023,1.54323810325735e-145
"TSHZ2",4.946197789249e-150,0.386942556396983,0.192,0.038,1.85423062723367e-145
"GZMH",9.10320148900554e-144,0.888571062735619,0.169,0.032,3.4126081741984e-139
"TSPAN14",3.360852781309e-140,0.41857262000824,0.196,0.041,1.25991649065712e-135
"DENND2D",1.25661988723672e-139,0.605445885566585,0.366,0.118,4.71081663327303e-135
"TNFRSF18",3.10832972304906e-139,0.94952501148531,0.215,0.051,1.16525064657663e-134
"PTPRC",6.75974453927651e-136,0.780709443933171,0.867,0.55,2.53409303288398e-131
"PASK",5.22520197641096e-132,0.557025552136811,0.238,0.061,1.95882371691694e-127
"LINC00649",8.03268072780687e-132,0.28433019606984,0.118,0.017,3.01129135124024e-127
"STOM",5.11381456055189e-131,0.403627307523494,0.17,0.034,1.91706680245969e-126
"SARAF",9.5920653690992e-131,0.791790307696777,0.881,0.659,3.59587346556791e-126
"MT1X",1.98443876614662e-128,0.471237428134455,0.287,0.087,7.43926404653045e-124
"TOB1",4.49709140245364e-128,0.481242488508608,0.237,0.061,1.68586962495182e-123
"RNF213",1.08333642381635e-127,0.698957577238536,0.556,0.251,4.06121158560272e-123
"TNFRSF1B",2.04107793083174e-127,0.613381114307101,0.306,0.094,7.65159294710202e-123
"CTSC",5.35007717155356e-127,0.73653149687116,0.395,0.15,2.005636930072e-122
"CALM1",8.58705656285029e-126,0.774212455534403,0.844,0.573,3.21911576428132e-121
"ATP2B4",3.80884269649923e-125,0.340140419557226,0.143,0.025,1.42785895006363e-120
"RGCC",1.52383231521712e-124,0.729387057838489,0.351,0.123,5.71254258328593e-120
"AC092580.4",3.99227513008524e-124,0.406765133150694,0.115,0.017,1.49662410076635e-119
"PHACTR2",1.0782449817753e-123,0.287038894690309,0.124,0.02,4.04212478767924e-119
"ATP6V0E2",1.28203030797399e-122,0.400301101313586,0.249,0.067,4.8060752185329e-118
"GPRIN3",1.97228321341587e-122,0.346270293925862,0.136,0.024,7.39369531045341e-118
"RASGRP1",8.51203692669863e-122,0.380818545846905,0.19,0.043,3.19099240308078e-117
"CKLF",5.40514825787151e-118,0.707395419162502,0.495,0.219,2.02628197891087e-113
"CCL4",9.90917733241888e-118,1.81707595665908,0.331,0.121,3.71475239837719e-113
"SH3BGRL3",4.71054714125085e-117,0.777957337819227,0.941,0.813,1.76588991231212e-112
"GIMAP2",3.14563213054054e-116,0.343758565602201,0.213,0.054,1.17923457309704e-111
"ZFP36L2",1.23147350063412e-113,0.770865314047636,0.87,0.601,4.61654785917718e-109
"ZFP36",1.66155240129302e-113,0.951626254562943,0.836,0.587,6.22882764196727e-109
"ETS1",6.69841554112806e-113,0.557910471792435,0.423,0.165,2.51110201805809e-108
"NDFIP1",1.28573348936863e-112,0.572273298536212,0.466,0.204,4.81995770494514e-108
"GBP5",4.98398640699165e-112,0.493134317697683,0.187,0.045,1.86839682425303e-107
"AQP3",4.74685085212538e-111,0.451626593972083,0.231,0.067,1.77949944744476e-106
"IQGAP2",1.68515809461721e-110,0.330931931885708,0.157,0.034,6.31732066510098e-106
"VIM",1.51257266085196e-109,0.857902716151683,0.868,0.627,5.67033239100182e-105
"LDHB",3.50833850481696e-109,0.711184318526602,0.779,0.515,1.31520593868578e-104
"PSTPIP1",3.59092895514071e-109,0.3605494762991,0.199,0.05,1.34616744670315e-104
"DUSP2",3.60876951743302e-109,0.701137164265975,0.538,0.255,1.35285551669529e-104
"DDIT4",2.68054395363356e-108,0.724234631876563,0.615,0.321,1.00488231733815e-103
"MYH9",7.93446928466265e-108,0.64052412361251,0.482,0.211,2.97447384543434e-103
"PBXIP1",8.88079735980826e-108,0.509743428190706,0.399,0.157,3.32923331424492e-103
"CORO1B",1.02580342523099e-107,0.653283259183173,0.419,0.178,3.84553188050593e-103
"PIK3R1",6.41743996309314e-105,0.396997420440736,0.235,0.068,2.40576989336436e-100
"PIK3IP1",7.74420739713727e-105,0.492361934446175,0.478,0.198,2.90314846903882e-100
"ICA1",8.03365269721639e-105,0.327159122444228,0.107,0.017,3.01165572313248e-100
"CMTM3",1.79496683207113e-104,0.344616374291242,0.197,0.051,6.72897166006825e-100
"DNAJB1",3.46628512192041e-102,0.617802280504772,0.504,0.232,1.29944096650552e-97
"BATF",2.80140320693003e-101,0.754713279203621,0.283,0.098,1.05019003421393e-96
"SATB1",6.56670575750269e-101,0.284475401587307,0.182,0.045,2.46172665437261e-96
"LPIN2",4.22792891809409e-99,0.310033653259755,0.173,0.042,1.58496599281511e-94
"OPTN",4.43468211914233e-99,0.470198647693302,0.283,0.099,1.66247363282408e-94
"MIR4435-2HG",5.00704539954761e-99,0.617468160062685,0.228,0.071,1.87704117938241e-94
"TTC39C",1.42683767424432e-98,0.381202318515163,0.262,0.083,5.34892907320711e-94
"S100A11",8.07353297903099e-98,0.663456554679897,0.597,0.326,3.02660604317914e-93
"SYNE2",1.28102759777379e-97,0.459782233524719,0.326,0.121,4.80231625853439e-93
"WNK1",2.44960712212295e-97,0.486735054086393,0.325,0.119,9.18308717941453e-93
"CLEC2B",5.04363410969402e-96,0.574071933393817,0.397,0.166,1.89075755504209e-91
"DGKZ",1.28601345696162e-95,0.334811259682149,0.174,0.044,4.82100724745772e-91
"OASL",1.99173355485815e-95,0.33983214154201,0.129,0.026,7.46661075045222e-91
"HLA-A",1.10047707460012e-93,0.592528901382491,0.973,0.952,4.12546845726094e-89
"SOCS3",7.49778597604466e-93,0.536295777058679,0.308,0.115,2.81077000669962e-88
"LDHA",1.32946434120663e-92,0.685159849141905,0.69,0.409,4.98389592231541e-88
"JUNB",1.27964477431014e-91,0.602895598678077,0.929,0.769,4.79713232993386e-87
"GNG2",3.01191269685802e-91,0.471039996836309,0.316,0.119,1.12910583179814e-86
"PPP2R5C",4.05136780274566e-91,0.62159873483348,0.514,0.257,1.51877676189329e-86
"PITPNC1",1.2019949541871e-89,0.31580584551576,0.158,0.039,4.5060386842566e-85
"FKBP5",2.04495254869026e-89,0.369075480563568,0.185,0.052,7.66611811453004e-85
"HOXB2",3.26691233734377e-89,0.287265739400083,0.116,0.023,1.22470009702343e-84
"IL2RA",2.43335957722874e-87,0.521580595470879,0.138,0.032,9.12217838311512e-83
"RGS1",7.34502071260652e-86,0.720847860024302,0.65,0.394,2.75350136474193e-81
"FXYD5",1.5642889677883e-85,0.59396897998543,0.871,0.68,5.86420648244479e-81
"SCML4",1.62706219949013e-85,0.266765817199241,0.155,0.038,6.0995307734486e-81
"CCSER2",1.72990945368e-85,0.324139054910953,0.213,0.065,6.48508455995557e-81
"EVL",1.73812795813296e-84,0.590122560524929,0.79,0.516,6.51589408944884e-80
"PLEKHF1",2.06411717645555e-83,0.285041829194211,0.147,0.036,7.73796247109658e-79
"NFATC2",3.74160212721032e-83,0.350994493790968,0.184,0.053,1.4026518054486e-78
"IL6ST",1.67809870524438e-82,0.334322537915323,0.148,0.038,6.29085642622015e-78
"RHBDD2",6.04274220763397e-81,0.370185080741907,0.267,0.098,2.26530319879782e-76
"SLC9A3R1",1.37018315034379e-79,0.470837875518819,0.286,0.113,5.1365425940088e-75
"CNOT6L",6.01400065133272e-79,0.402742172399629,0.261,0.095,2.25452856417161e-74
"LDLRAP1",1.0666051050533e-78,0.26837103039687,0.139,0.035,3.99848921782382e-74
"RBPJ",1.94864977796037e-78,0.525413775876911,0.32,0.133,7.30509828761782e-74
"EML4",2.98935308842722e-77,0.412075631183493,0.477,0.229,1.1206486857896e-72
"RUNX3",6.6296079144673e-77,0.419567126186087,0.317,0.129,2.4853074149755e-72
"IL6R",7.9543870332712e-77,0.265800525906124,0.133,0.033,2.98194061103271e-72
"S100A10",1.07516954645133e-76,0.594970585147148,0.62,0.367,4.03059559573675e-72
"MIAT",2.0366486396471e-76,0.342105759371274,0.198,0.062,7.63498842030904e-72
"STAT3",2.45948616686579e-76,0.467407810295694,0.456,0.22,9.22012174234648e-72
"LGALS3",6.95765955385092e-76,0.616891012771504,0.271,0.11,2.60828741354763e-71
"ABRACL",7.94229029416045e-76,0.498048823287195,0.51,0.267,2.97740578547487e-71
"KIAA1551",8.47971435302419e-76,0.464562875762281,0.437,0.205,3.17887531666171e-71
"PTGER4",6.27527796467608e-75,0.367726677754242,0.226,0.077,2.35247620339777e-70
"RCAN3",1.93120181617469e-74,0.323568548657305,0.243,0.086,7.23968936847568e-70
"RBL2",2.60330762287846e-74,0.319165461904187,0.246,0.087,9.75927961664678e-70
"DGKA",3.12601662145129e-74,0.307726788135391,0.215,0.071,1.17188111104966e-69
"CD27",1.04016732429531e-73,0.547589946738292,0.685,0.412,3.89937926531828e-69
"TRAF1",1.69260832053264e-73,0.266276666061702,0.134,0.034,6.34525007201275e-69
"MT1E",1.00118588059124e-72,0.366475274964256,0.115,0.027,3.75324562916044e-68
"CLDND1",1.17455329547906e-72,0.539752414890782,0.306,0.13,4.40316539409191e-68
"AHNAK",2.03598092883168e-72,0.455214349924566,0.335,0.145,7.6324853060042e-68
"CD84",3.64185834167038e-72,0.283650591978174,0.184,0.056,1.36525985512539e-67
"SIGIRR",6.71275041727303e-72,0.390926849340185,0.356,0.157,2.51647587642731e-67
"GZMB",1.23849312336556e-71,1.55372796615769,0.219,0.081,4.64286302087283e-67
"RAB27A",3.59383281659752e-71,0.354776405794464,0.242,0.09,1.34725604628608e-66
"IFNG",4.90689019307268e-71,0.423122960808537,0.104,0.023,1.83949499557909e-66
"SUPT3H",1.53832615070872e-70,0.250387607607852,0.118,0.028,5.76687707377686e-66
"MYL12A",2.94414316312808e-70,0.513144905155045,0.942,0.784,1.10370038899345e-65
"SLC2A3",1.63166849154362e-69,0.396441251484513,0.517,0.263,6.11679884109872e-65
"CBLB",2.2197473356369e-69,0.282511145659602,0.167,0.05,8.32138881183561e-65
"RNF149",3.46510462534184e-69,0.405371583213418,0.277,0.113,1.29899842194815e-64
"FOS",6.56425608122581e-69,0.596959002490926,0.843,0.652,2.46080831972993e-64
"CARD16",9.40439808975445e-69,0.468429187630783,0.396,0.19,3.52552075588715e-64
"CD99",4.5180823118749e-68,0.561108452646651,0.756,0.508,1.69373869707566e-63
"ZYX",2.16261213452373e-67,0.377553653260529,0.281,0.114,8.10720036990257e-63
"GABARAPL1",9.63353796179427e-67,0.280343034296878,0.111,0.027,3.61142071111743e-62
"GMFG",1.07446071946002e-66,0.515220856795621,0.778,0.542,4.02793834511172e-62
"LY6E",2.19171682317778e-66,0.594956690089296,0.7,0.454,8.21630802672887e-62
"SOD1",2.647157480425e-66,0.546031134750896,0.747,0.504,9.92366396261723e-62
"CCND2",3.61784912291602e-66,0.420731949323109,0.26,0.105,1.35625927919876e-61
"NDUFS5",6.47638910660149e-66,0.53062131779902,0.681,0.436,2.42786874828277e-61
"PRMT2",7.5707259584555e-66,0.395428013259301,0.362,0.168,2.8381137473058e-61
"KLF6",1.33805141255807e-65,0.486126591961922,0.858,0.636,5.01608713539769e-61
"RBMS1",2.4032748291095e-65,0.259187924004207,0.202,0.069,9.00939667936569e-61
"TMEM50A",1.04151755924805e-64,0.540623008327335,0.519,0.298,3.90444102610908e-60
"H3F3B",1.47261959897378e-64,0.428590081223644,0.966,0.91,5.52055635263292e-60
"OCIAD2",2.6670498906453e-63,0.481536833764121,0.593,0.353,9.99823663005111e-59
"TRG-AS1",3.01367739993854e-63,0.261143723324075,0.101,0.024,1.12976738368896e-58
"NOSIP",5.04446643989474e-63,0.486293147959786,0.401,0.205,1.89106957898774e-58
"FAS",7.8858236928851e-63,0.282639282444782,0.156,0.048,2.95623758598877e-58
"CITED2",1.55806306036693e-62,0.597859394081852,0.383,0.193,5.84086680070356e-58
"CALM3",1.11676288599371e-61,0.439216685912601,0.551,0.32,4.18652070701321e-57
"ATP1A1",1.76773684016661e-61,0.316553042693332,0.341,0.154,6.62689186641658e-57
"EPB41",2.15201779633199e-61,0.287169447162947,0.238,0.091,8.06748431488937e-57
"ARID5A",3.33643555302038e-61,0.363486162531435,0.314,0.141,1.25076296011628e-56
"AES",3.41279422176503e-61,0.436659692549444,0.548,0.309,1.27938829785527e-56
"HMOX2",4.88104941473956e-61,0.353750528313799,0.296,0.131,1.82980780459757e-56
"HLA-B",6.04571150369865e-61,0.354656361742208,0.996,0.988,2.26641632850655e-56
"ITGAL",1.53326816409984e-60,0.281080439132634,0.205,0.074,5.7479156935775e-56
